Total,Processes,ProcessesUsed,System,Atom,AtomUsed,Binary,Code,ETS
15520368,4313288,4313288,11207080,383317,353974,202544,6177454,409776,
15492032,4287088,4287088,11204944,383317,353974,200544,6177454,409640,
15505168,4300184,4300184,11204984,383317,353974,200584,6177454,409640,
15512400,4306888,4306888,11205512,383317,353974,201000,6177454,409640,
15493696,4288600,4288600,11205096,383317,353974,200584,6177454,409640,
15504552,4299448,4299448,11205104,383317,353974,200592,6177454,409640,
15514880,4309328,4309328,11205552,383317,353974,201040,6177454,409640,
15510024,4304336,4304336,11205688,383317,353974,201176,6177454,409640,
15517288,4311776,4311776,11205512,383317,353974,201000,6177454,409640,
15509736,4304336,4304336,11205400,383317,353974,200888,6177454,409640,
15515200,4309336,4309336,11205864,383317,353974,201352,6177454,409640,
15513112,4306816,4306816,11206296,383317,353974,201784,6177454,409640,
15526080,4320656,4320656,11205424,383317,353974,200912,6177454,409640,
15513544,4308288,4308288,11205256,383317,353974,200744,6177454,409640,
15521416,4315728,4315728,11205688,383317,353974,201176,6177454,409640,
15511984,4305848,4305848,11206136,383317,353974,201624,6177454,409640,
15522304,4315728,4315728,11206576,383317,353974,202064,6177454,409640,
15520200,4313216,4313216,11206984,383317,353974,202472,6177454,409640,
15525592,4318208,4318208,11207384,383317,353974,202872,6177454,409640,
15513360,4308288,4308288,11205072,383317,353974,200560,6177454,409640,
15515208,4309672,4309672,11205536,383317,353974,201024,6177454,409640,
15513944,4308288,4308288,11205656,383317,353974,201256,6177454,409640,
15524256,4318176,4318176,11206080,383317,353974,201680,6177454,409640,
15511184,4304672,4304672,11206512,383317,353974,202112,6177454,409640,
15527344,4320400,4320400,11206944,383317,353974,202544,6177454,409640,
15513200,4305848,4305848,11207352,383317,353974,202952,6177454,409640,
15517544,4312112,4312112,11205432,383317,353974,200920,6177454,409640,
15516072,4310736,4310736,11205336,383317,353974,200824,6177454,409640,
15521520,4315728,4315728,11205792,383317,353974,201280,6177454,409640,
15514520,4308288,4308288,11206232,383317,353974,201720,6177454,409640,
15519944,4313288,4313288,11206656,383317,353974,202144,6177454,409640,
15515352,4308288,4308288,11207064,383317,353974,202552,6177454,409640,
15525648,4318176,4318176,11207472,383317,353974,202960,6177454,409640,
15513352,4308288,4308288,11205064,383317,353974,200552,6177454,409640,
15521264,4315728,4315728,11205536,383317,353974,201024,6177454,409640,
15511696,4305848,4305848,11205848,383317,353974,201336,6177454,409640,
15522024,4315728,4315728,11206296,383317,353974,201784,6177454,409640,
15517472,4310736,4310736,11206736,383317,353974,202224,6177454,409640,
15519248,4312112,4312112,11207136,383317,353974,202624,6177454,409640,
15501560,4294024,4294024,11207536,383317,353974,203024,6177454,409640,
15510912,4305848,4305848,11205064,383317,353974,200552,6177454,409640,
15521368,4315824,4315728,11205544,383317,353974,201024,6177454,409640,
15513008,4307120,4307120,11205888,383317,353974,201376,6177454,409640,
15523008,4316784,4316784,11206224,383317,353974,201824,6177454,409640,
15514920,4308288,4308288,11206632,383317,353974,202232,6177454,409640,
15520440,4313288,4313288,11207152,383317,353974,202640,6177454,409640,
15504056,4296504,4296504,11207552,383317,353974,203040,6177454,409640,
15515800,4310736,4310736,11205064,383317,353974,200552,6177454,409640,
15521264,4315728,4315728,11205536,383317,353974,201024,6177454,409640,
15514216,4308288,4308288,11205928,383317,353974,201416,6177454,409640,
15519664,4313288,4313288,11206376,383317,353974,201864,6177454,409640,
15515104,4308288,4308288,11206816,383317,353974,202304,6177454,409640,
15525392,4318176,4318176,11207216,383317,353974,202704,6177454,409640,
15515904,4308288,4308288,11207616,383317,353974,203104,6177454,409640,
15521040,4315728,4315728,11205312,383317,353974,200912,6177454,409640,
15511264,4305848,4305848,11205416,383317,353974,201016,6177454,409640,
15521584,4315728,4315728,11205856,383317,353974,201456,6177454,409640,
15505344,4298952,4298952,11206392,383317,353974,201880,6177454,409640,
15503328,4296504,4296504,11206824,383317,353974,202312,6177454,409640,
15503728,4296504,4296504,11207224,383317,353974,202712,6177454,409640,
15503912,4298912,4298912,11205000,383317,353974,200488,6177454,409640,
15514280,4308792,4308792,11205488,383317,353974,200976,6177454,409640,
15506992,4301896,4301896,11205096,383317,353974,200584,6177454,409640,
15513336,4307824,4307824,11205512,383317,353974,201000,6177454,409640,
15507000,4301888,4301888,11205112,383317,353974,200600,6177454,409640,
15508712,4303272,4303272,11205440,383317,353974,201040,6177454,409640,
15493312,4287624,4287624,11205688,383317,353974,201176,6177454,409640,
15511848,4306784,4306784,11205064,383317,353974,200552,6177454,409640,
15517312,4311776,4311776,11205536,383317,353974,201024,6177454,409640,
15510184,4304336,4304336,11205848,383317,353974,201336,6177454,409640,
15515632,4309336,4309336,11206296,383317,353974,201784,6177454,409640,
15515840,4310768,4310768,11205072,383317,353974,200560,6177454,409640,
15526144,4320656,4320656,11205488,383317,353974,200976,6177454,409640,
15513984,4308288,4308288,11205696,383317,353974,201184,6177454,409640,
15521872,4315728,4315728,11206144,383317,353974,201632,6177454,409640,
15512408,4305848,4305848,11206560,383317,353974,202048,6177454,409640,
15522600,4315728,4315728,11206872,383317,353974,202472,6177454,409640,
15518008,4310736,4310736,11207272,383317,353974,202872,6177454,409640,
15521048,4315728,4315728,11205320,383317,353974,200920,6177454,409640,
15509888,4304672,4304672,11205216,383317,353974,200816,6177454,409640,
15523728,4317960,4317960,11205768,383317,353974,201256,6177454,409640,
15514480,4308288,4308288,11206192,383317,353974,201680,6177454,409640,
15524800,4318176,4318176,11206624,383317,353974,202112,6177454,409640,
15515344,4308288,4308288,11207056,383317,353974,202544,6177454,409640,
15523192,4315728,4315728,11207464,383317,353974,202952,6177454,409640,
15513392,4308328,4308328,11205064,383317,353974,200552,6177454,409640,
15523736,4318208,4318208,11205528,383317,353974,201016,6177454,409640,
15516416,4310736,4310736,11205680,383317,353974,201280,6177454,409640,
15521848,4315728,4315728,11206120,383317,353974,201720,6177454,409640,
15503160,4296504,4296504,11206656,383317,353974,202144,6177454,409640,
15512912,4305848,4305848,11207064,383317,353974,202552,6177454,409640,
15523200,4315728,4315728,11207472,383317,353974,202960,6177454,409640,
15518280,4313216,4313216,11205064,383317,353974,200552,6177454,409640,
15523744,4318208,4318208,11205536,383317,353974,201024,6177454,409640,
15514136,4308288,4308288,11205848,383317,353974,201336,6177454,409640,
15519584,4313288,4313288,11206296,383317,353974,201784,6177454,409640,
15515024,4308288,4308288,11206736,383317,353974,202224,6177454,409640,
15525312,4318176,4318176,11207136,383317,353974,202624,6177454,409640,
15515712,4308288,4308288,11207424,383317,353974,203024,6177454,409640,
15521040,4315728,4315728,11205312,383317,353974,200912,6177454,409640,
15499520,4294064,4294064,11205456,383317,353974,200944,6177454,409640,
15513976,4308088,4308088,11205888,383317,353974,201376,6177454,409640,
15525448,4319112,4319112,11206336,383317,353974,201824,6177454,409640,
15515968,4309224,4309224,11206744,383317,353974,202232,6177454,409640,
15523808,4316664,4316664,11207144,383317,353974,202632,6177454,409640,
15502552,4295000,4295000,11207552,383317,353974,203040,6177454,409640,
15514288,4309224,4309224,11205064,383317,353974,200552,6177454,409640,
15521032,4315496,4315496,11205536,383317,353974,201024,6177454,409640,
15515152,4309224,4309224,11205928,383317,353974,201416,6177454,409640,
15522928,4316664,4316664,11206264,383317,353974,201864,6177454,409640,
15509872,4303168,4303168,11206704,383317,353974,202304,6177454,409640,
15524936,4317720,4317720,11207216,383317,353974,202704,6177454,409640,
15505024,4297408,4297408,11207616,383317,353974,203104,6177454,409640,
15502536,4297440,4297440,11205096,383317,353974,200584,6177454,409640,
15487664,4282128,4282128,11205536,383317,353974,201024,6177454,409640,
15498488,4292520,4292520,11205968,383317,353974,201456,6177454,409640,
15489304,4282888,4282888,11206416,383317,353974,201904,6177454,409640,
15508904,4302080,4302080,11206824,383317,353974,202312,6177454,409640,
15499704,4292480,4292480,11207224,383317,353974,202712,6177454,409640,
15490544,4285544,4285544,11205000,383317,353974,200488,6177454,409640,
15502352,4297368,4297368,11204984,383317,353974,200584,6177454,409640,
15513336,4307824,4307824,11205512,383317,353974,201000,6177454,409640,
15508864,4303768,4303768,11205096,383317,353974,200584,6177454,409640,
15515776,4310264,4310264,11205512,383317,353974,201000,6177454,409640,
15508056,4302824,4302824,11205232,383317,353974,200720,6177454,409640,
15513512,4307824,4307824,11205688,383317,353974,201176,6177454,409640,
15512816,4307752,4307752,11205064,383317,353974,200552,6177454,409640,
15523176,4317640,4317640,11205536,383317,353974,201024,6177454,409640,
15513600,4307752,4307752,11205848,383317,353974,201336,6177454,409640,
15521488,4315192,4315192,11206296,383317,353974,201784,6177454,409640,
15511856,4306784,4306784,11205072,383317,353974,200560,6177454,409640,
15522040,4316664,4316664,11205376,383317,353974,200976,6177454,409640,
15519848,4314152,4314152,11205696,383317,353974,201184,6177454,409640,
15525288,4319144,4319144,11206144,383317,353974,201632,6177454,409640,
15515784,4309224,4309224,11206560,383317,353974,202048,6177454,409640,
15521208,4314224,4314224,11206984,383317,353974,202472,6177454,409640,
15519088,4311704,4311704,11207384,383317,353974,202872,6177454,409640,
15527024,4321592,4321592,11205432,383317,353974,200920,6177454,409640,
15514552,4309224,4309224,11205328,383317,353974,200816,6177454,409640,
15522432,4316664,4316664,11205768,383317,353974,201256,6177454,409640,
15515456,4309264,4309264,11206192,383317,353974,201680,6177454,409640,
15525768,4319144,4319144,11206624,383317,353974,202112,6177454,409640,
15518616,4311672,4311672,11206944,383317,353974,202544,6177454,409640,
15524016,4316664,4316664,11207352,383317,353974,202952,6177454,409640,
15514176,4309224,4309224,11204952,383317,353974,200552,6177454,409640,
15519752,4314224,4314224,11205528,383317,353974,201016,6177454,409640,
15517496,4311704,4311704,11205792,383317,353974,201280,6177454,409640,
15527824,4321592,4321592,11206232,383317,353974,201720,6177454,409640,
15518360,4311704,4311704,11206656,383317,353974,202144,6177454,409640,
15526208,4319144,4319144,11207064,383317,353974,202552,6177454,409640,
15516736,4309264,4309264,11207472,383317,353974,202960,6177454,409640,
15524576,4319144,4319144,11205432,383317,353974,200920,6177454,409640,
15519560,4314152,4314152,11205408,383317,353974,200896,6177454,409640,
15524880,4319144,4319144,11205736,383317,353974,201336,6177454,409640,
15515384,4309224,4309224,11206160,383317,353974,201760,6177454,409640,
15520816,4314224,4314224,11206592,383317,353974,202192,6177454,409640,
15516248,4309224,4309224,11207024,383317,353974,202624,6177454,409640,
15526656,4319112,4319112,11207544,383317,353974,203032,6177454,409640,
15502504,4297440,4297440,11205064,383317,353974,200552,6177454,409640,
15502888,4297440,4297440,11205448,383317,353974,200936,6177454,409640,
15500888,4295000,4295000,11205888,383317,353974,201376,6177454,409640,
15503752,4297440,4297440,11206312,383317,353974,201800,6177454,409640,
15506624,4299888,4299888,11206736,383317,353974,202224,6177454,409640,
15516368,4309224,4309224,11207144,383317,353974,202632,6177454,409640,
15524104,4316664,4316664,11207440,383317,353974,203040,6177454,409640,
15500064,4295000,4295000,11205064,383317,353974,200552,6177454,409640,
15514720,4309224,4309224,11205496,383317,353974,200984,6177454,409640,
15525040,4319112,4319112,11205928,383317,353974,201416,6177454,409640,
15515600,4309224,4309224,11206376,383317,353974,201864,6177454,409640,
15523480,4316664,4316664,11206816,383317,353974,202304,6177454,409640,
15514000,4306784,4306784,11207216,383317,353974,202704,6177454,409640,
15524280,4316664,4316664,11207616,383317,353974,203104,6177454,409640,
15516768,4311672,4311672,11205096,383317,353974,200584,6177454,409640,
15522200,4316664,4316664,11205536,383317,353974,201024,6177454,409640,
15503408,4297440,4297440,11205968,383317,353974,201456,6177454,409640,
15501304,4295000,4295000,11206304,383317,353974,201904,6177454,409640,
15518528,4311704,4311704,11206824,383317,353974,202312,6177454,409640,
15528816,4321592,4321592,11207224,383317,353974,202712,6177454,409640,
15504808,4299808,4299808,11205000,383317,353974,200488,6177454,409640,
15512736,4307248,4307248,11205488,383317,353974,200976,6177454,409640,
15491256,4286160,4286160,11205096,383317,353974,200584,6177454,409640,
15494648,4289536,4289536,11205112,383317,353974,200600,6177454,409640,
15510320,4305272,4305272,11205048,383317,353974,200536,6177454,409640,
15515816,4310264,4310264,11205552,383317,353974,201040,6177454,409640,
15508512,4302824,4302824,11205688,383317,353974,201176,6177454,409640,
15515768,4310272,4310272,11205496,383317,353974,200984,6177454,409640,
15510584,4305272,4305272,11205312,383317,353974,200912,6177454,409640,
15521024,4315160,4315160,11205864,383317,353974,201352,6177454,409640,
15494824,4288528,4288528,11206296,383317,353974,201784,6177454,409640,
15505072,4299920,4299920,11205152,383317,353974,200640,6177454,409640,
15514520,4309264,4309264,11205256,383317,353974,200744,6177454,409640,
15524840,4319144,4319144,11205696,383317,353974,201184,6177454,409640,
15520288,4314152,4314152,11206136,383317,353974,201624,6177454,409640,
15525720,4319144,4319144,11206576,383317,353974,202064,6177454,409640,
15518688,4311704,4311704,11206984,383317,353974,202472,6177454,409640,
15524088,4316704,4316704,11207384,383317,353974,202872,6177454,409640,
15514296,4309224,4309224,11205072,383317,353974,200560,6177454,409640,
15524536,4319112,4319112,11205424,383317,353974,201024,6177454,409640,
15514880,4309224,4309224,11205656,383317,353974,201256,6177454,409640,
15522856,4316664,4316664,11206192,383317,353974,201680,6177454,409640,
15501624,4295000,4295000,11206624,383317,353974,202112,6177454,409640,
15504496,4297440,4297440,11207056,383317,353974,202544,6177454,409640,
15519136,4311672,4311672,11207464,383317,353974,202952,6177454,409640,
15522096,4316664,4316664,11205432,383317,353974,200920,6177454,409640,
15517040,4311704,4311704,11205336,383317,353974,200824,6177454,409640,
15522496,4316704,4316704,11205792,383317,353974,201280,6177454,409640,
15517936,4311704,4311704,11206232,383317,353974,201720,6177454,409640,
15528248,4321592,4321592,11206656,383317,353974,202144,6177454,409640,
15518656,4311704,4311704,11206952,383317,353974,202552,6177454,409640,
15526504,4319144,4319144,11207360,383317,353974,202960,6177454,409640,
15500064,4295000,4295000,11205064,383317,353974,200552,6177454,409640,
15517120,4311704,4311704,11205416,383317,353974,200904,6177454,409640,
15527440,4321592,4321592,11205848,383317,353974,201336,6177454,409640,
15511904,4305608,4305608,11206296,383317,353974,201784,6177454,409640,
15528072,4321336,4321336,11206736,383317,353974,202224,6177454,409640,
15513920,4306784,4306784,11207136,383317,353974,202624,6177454,409640,
15524200,4316664,4316664,11207536,383317,353974,203024,6177454,409640,
15516736,4311672,4311672,11205064,383317,353974,200552,6177454,409640,
15522200,4316664,4316664,11205536,383317,353974,201024,6177454,409640,
15515000,4309224,4309224,11205776,383317,353974,201376,6177454,409640,
15520560,4314224,4314224,11206336,383317,353974,201824,6177454,409640,
15515968,4309224,4309224,11206744,383317,353974,202232,6177454,409640,
15526264,4319112,4319112,11207152,383317,353974,202640,6177454,409640,
15504992,4297440,4297440,11207552,383317,353974,203040,6177454,409640,
15502504,4297440,4297440,11205064,383317,353974,200552,6177454,409640,
15512280,4306784,4306784,11205496,383317,353974,200984,6177454,409640,
15522592,4316664,4316664,11205928,383317,353974,201416,6177454,409640,
15518048,4311672,4311672,11206376,383317,353974,201864,6177454,409640,
15523480,4316664,4316664,11206816,383317,353974,202304,6177454,409640,
15516440,4309224,4309224,11207216,383317,353974,202704,6177454,409640,
15521728,4314224,4314224,11207504,383317,353974,203104,6177454,409640,
15514208,4309224,4309224,11204984,383317,353974,200584,6177454,409640,
15524648,4319112,4319112,11205536,383317,353974,201024,6177454,409640,
15503408,4297440,4297440,11205968,383317,353974,201456,6177454,409640,
15514504,4308088,4308088,11206416,383317,353974,201904,6177454,409640,
15521048,4314224,4314224,11206824,383317,353974,202312,6177454,409640,
15516448,4309224,4309224,11207224,383317,353974,202712,6177454,409640,
15515056,4309696,4309696,11205360,383317,353974,200848,6177454,409640,
15504904,4299808,4299808,11205096,383317,353974,200584,6177454,409640,
15513336,4307824,4307824,11205512,383317,353974,201000,6177454,409640,
15503976,4298880,4298880,11205096,383317,353974,200584,6177454,409640,
15515664,4310264,4310264,11205400,383317,353974,201000,6177454,409640,
15510392,4305272,4305272,11205120,383317,353974,200720,6177454,409640,
15515840,4310264,4310264,11205576,383317,353974,201176,6177454,409640,
15510224,4305272,4305272,11204952,383317,353974,200552,6177454,409640,
15515696,4310272,4310272,11205424,383317,353974,201024,6177454,409640,
15511008,4305272,4305272,11205736,383317,353974,201336,6177454,409640,
15521344,4315160,4315160,11206184,383317,353974,201784,6177454,409640,
15510568,4305608,4305608,11204960,383317,353974,200560,6177454,409640,
15526824,4321336,4321336,11205488,383317,353974,200976,6177454,409640,
15512480,4306784,4306784,11205696,383317,353974,201184,6177454,409640,
15522808,4316664,4316664,11206144,383317,353974,201632,6177454,409640,
15518120,4311672,4311672,11206448,383317,353974,202048,6177454,409640,
15523536,4316664,4316664,11206872,383317,353974,202472,6177454,409640,
15516496,4309224,4309224,11207272,383317,353974,202872,6177454,409640,
15519656,4314224,4314224,11205432,383317,353974,200920,6177454,409640,
15514552,4309224,4309224,11205328,383317,353974,200816,6177454,409640,
15524880,4319112,4319112,11205768,383317,353974,201256,6177454,409640,
15515416,4309224,4309224,11206192,383317,353974,201680,6177454,409640,
15523288,4316664,4316664,11206624,383317,353974,202112,6177454,409640,
15516320,4309264,4309264,11207056,383317,353974,202544,6177454,409640,
15526608,4319144,4319144,11207464,383317,353974,202952,6177454,409640,
15516736,4311672,4311672,11205064,383317,353974,200552,6177454,409640,
15522080,4316664,4316664,11205416,383317,353974,201016,6177454,409640,
15514904,4309224,4309224,11205680,383317,353974,201280,6177454,409640,
15520456,4314224,4314224,11206232,383317,353974,201720,6177454,409640,
15504096,4297440,4297440,11206656,383317,353974,202144,6177454,409640,
15506952,4299888,4299888,11207064,383317,353974,202552,6177454,409640,
15519176,4311704,4311704,11207472,383317,353974,202960,6177454,409640,
15524576,4319144,4319144,11205432,383317,353974,200920,6177454,409640,
15500408,4295000,4295000,11205408,383317,353974,200896,6177454,409640,
15515072,4309224,4309224,11205848,383317,353974,201336,6177454,409640,
15525384,4319112,4319112,11206272,383317,353974,201760,6177454,409640,
15515928,4309224,4309224,11206704,383317,353974,202192,6177454,409640,
15523688,4316664,4316664,11207024,383317,353974,202624,6177454,409640,
15514216,4306784,4306784,11207432,383317,353974,203032,6177454,409640,
15521984,4316664,4316664,11205320,383317,353974,200920,6177454,409640,
15517008,4311672,4311672,11205336,383317,353974,200936,6177454,409640,
15522440,4316664,4316664,11205776,383317,353974,201376,6177454,409640,
15511808,4305608,4305608,11206200,383317,353974,201800,6177454,409640,
15525632,4318896,4318896,11206736,383317,353974,202224,6177454,409640,
15516368,4309224,4309224,11207144,383317,353974,202632,6177454,409640,
15526664,4319112,4319112,11207552,383317,353974,203040,6177454,409640,
15514288,4309224,4309224,11205064,383317,353974,200552,6177454,409640,
15522200,4316664,4316664,11205536,383317,353974,201024,6177454,409640,
15508984,4303168,4303168,11205816,383317,353974,201416,6177454,409640,
15524096,4317720,4317720,11206376,383317,353974,201864,6177454,409640,
15504224,4297408,4297408,11206816,383317,353974,202304,6177454,409640,
15489344,4282128,4282128,11207216,383317,353974,202704,6177454,409640,
15502576,4294960,4294960,11207616,383317,353974,203104,6177454,409640,
15485544,4280448,4280448,11205096,383317,353974,200584,6177454,409640,
15498016,4292480,4292480,11205536,383317,353974,201024,6177454,409640,
15508336,4302368,4302368,11205968,383317,353974,201456,6177454,409640,
15515640,4309224,4309224,11206416,383317,353974,201904,6177454,409640,
15523488,4316664,4316664,11206824,383317,353974,202312,6177454,409640,
15514008,4306784,4306784,11207224,383317,353974,202712,6177454,409640,
15512496,4307248,4307248,11205248,383317,353974,200848,6177454,409640,
15507240,4302256,4302256,11204984,383317,353974,200584,6177454,409640,
15513224,4307824,4307824,11205400,383317,353974,201000,6177454,409640,
15506304,4301320,4301320,11204984,383317,353974,200584,6177454,409640,
15513224,4307824,4307824,11205400,383317,353974,201000,6177454,409640,
15507944,4302824,4302824,11205120,383317,353974,200720,6177454,409640,
15518288,4312712,4312712,11205576,383317,353974,201176,6177454,409640,
15512816,4307752,4307752,11205064,383317,353974,200552,6177454,409640,
15520728,4315192,4315192,11205536,383317,353974,201024,6177454,409640,
15496896,4291048,4291048,11205848,383317,353974,201336,6177454,409640,
15514048,4307752,4307752,11206296,383317,353974,201784,6177454,409640,
15523336,4317976,4317976,11205360,383317,353974,200960,6177454,409640,
15496600,4291344,4291344,11205256,383317,353974,200744,6177454,409640,
15514920,4309224,4309224,11205696,383317,353974,201184,6177454,409640,
15520360,4314224,4314224,11206136,383317,353974,201624,6177454,409640,
15518280,4311704,4311704,11206576,383317,353974,202064,6177454,409640,
15528576,4321592,4321592,11206984,383317,353974,202472,6177454,409640,
15516608,4309224,4309224,11207384,383317,353974,202872,6177454,409640,
15522096,4316664,4316664,11205432,383317,353974,200920,6177454,409640,
15512112,4306784,4306784,11205328,383317,353974,200816,6177454,409640,
15522432,4316664,4316664,11205768,383317,353974,201256,6177454,409640,
15520344,4314152,4314152,11206192,383317,353974,201680,6177454,409640,
15525656,4319144,4319144,11206512,383317,353974,202112,6177454,409640,
15518760,4311704,4311704,11207056,383317,353974,202544,6177454,409640,
15524168,4316704,4316704,11207464,383317,353974,202952,6177454,409640,
15514288,4309224,4309224,11205064,383317,353974,200552,6177454,409640,
15524640,4319112,4319112,11205528,383317,353974,201016,6177454,409640,
15517496,4311704,4311704,11205792,383317,353974,201280,6177454,409640,
15525376,4319144,4319144,11206232,383317,353974,201720,6177454,409640,
15513440,4306784,4306784,11206656,383317,353974,202144,6177454,409640,
15523728,4316664,4316664,11207064,383317,353974,202552,6177454,409640,
15507360,4299888,4299888,11207472,383317,353974,202960,6177454,409640,
15513152,4308088,4308088,11205064,383317,353974,200552,6177454,409640,
15522088,4316664,4316664,11205424,383317,353974,201024,6177454,409640,
15512520,4306784,4306784,11205736,383317,353974,201336,6177454,409640,
15522960,4316664,4316664,11206296,383317,353974,201784,6177454,409640,
15518408,4311672,4311672,11206736,383317,353974,202224,6177454,409640,
15523800,4316664,4316664,11207136,383317,353974,202624,6177454,409640,
15519240,4311704,4311704,11207536,383317,353974,203024,6177454,409640,
15522128,4316704,4316704,11205424,383317,353974,200912,6177454,409640,
15517160,4311704,4311704,11205456,383317,353974,200944,6177454,409640,
15527480,4321592,4321592,11205888,383317,353974,201376,6177454,409640,
15515560,4309224,4309224,11206336,383317,353974,201824,6177454,409640,
15523408,4316664,4316664,11206744,383317,353974,202232,6177454,409640,
15510200,4303168,4303168,11207032,383317,353974,202632,6177454,409640,
15528888,4321336,4321336,11207552,383317,353974,203040,6177454,409640,
15516736,4311672,4311672,11205064,383317,353974,200552,6177454,409640,
