Total,Processes,ProcessesUsed,System,Atom,AtomUsed,Binary,Code,ETS
15338520,4074156,4074156,11264364,383317,357687,126336,6270406,415688,
15340968,4076604,4076604,11264364,383317,357687,126336,6270406,415688,
15338544,4074156,4074156,11264388,383317,357687,126336,6270406,415688,
15338544,4074156,4074156,11264388,383317,357687,126336,6270406,415688,
15336080,4071716,4071716,11264364,383317,357687,126336,6270406,415688,
15338520,4074156,4074156,11264364,383317,357687,126336,6270406,415688,
15337264,4072988,4072988,11264276,383317,357687,126336,6270406,415688,
15338544,4074156,4074156,11264388,383317,357687,126336,6270406,415688,
15342472,4078108,4078108,11264364,383317,357687,126336,6270406,415688,
15340032,4075668,4075668,11264364,383317,357687,126336,6270406,415688,
15342496,4078108,4078108,11264388,383317,357687,126336,6270406,415688,
15345048,4080652,4080556,11264396,383317,357687,126336,6270406,415688,
15338824,4074492,4074492,11264332,383317,357687,126336,6270406,415688,
15342440,4078108,4078108,11264332,383317,357687,126336,6270406,415688,
15340024,4075668,4075668,11264356,383317,357687,126336,6270406,415688,
15342464,4078108,4078108,11264356,383317,357687,126336,6270406,415688,
15344888,4080556,4080556,11264332,383317,357687,126336,6270406,415688,
15342328,4078108,4078108,11264220,383317,357687,126336,6270406,415688,
15342352,4078108,4078108,11264244,383317,357687,126336,6270406,415688,
15339912,4075668,4075668,11264244,383317,357687,126336,6270406,415688,
15342440,4078108,4078108,11264332,383317,357687,126336,6270406,415688,
15344888,4080556,4080556,11264332,383317,357687,126336,6270406,415688,
15342464,4078108,4078108,11264356,383317,357687,126336,6270406,415688,
15342464,4078108,4078108,11264356,383317,357687,126336,6270406,415688,
15340000,4075668,4075668,11264332,383317,357687,126336,6270406,415688,
15342440,4078108,4078108,11264332,383317,357687,126336,6270406,415688,
15344912,4080556,4080556,11264356,383317,357687,126336,6270406,415688,
15342464,4078108,4078108,11264356,383317,357687,126336,6270406,415688,
15342328,4078108,4078108,11264220,383317,357687,126336,6270406,415688,
15340000,4075668,4075668,11264332,383317,357687,126336,6270406,415688,
15342464,4078108,4078108,11264356,383317,357687,126336,6270406,415688,
15345048,4080652,4080556,11264396,383317,357687,126336,6270406,415688,
15342472,4078108,4078108,11264364,383317,357687,126336,6270406,415688,
15342472,4078108,4078108,11264364,383317,357687,126336,6270406,415688,
15340056,4075668,4075668,11264388,383317,357687,126336,6270406,415688,
15342496,4078108,4078108,11264388,383317,357687,126336,6270406,415688,
15344920,4080556,4080556,11264364,383317,357687,126336,6270406,415688,
15342472,4078108,4078108,11264364,383317,357687,126336,6270406,415688,
15342496,4078108,4078108,11264388,383317,357687,126336,6270406,415688,
15339944,4075668,4075668,11264276,383317,357687,126336,6270406,415688,
15333056,4068692,4068692,11264364,383317,357687,126336,6270406,415688,
15335504,4071140,4071140,11264364,383317,357687,126336,6270406,415688,
15333656,4069268,4069196,11264388,383317,357687,126336,6270406,415688,
15333656,4069268,4069268,11264388,383317,357687,126336,6270406,415688,
15331192,4066828,4066828,11264364,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15336104,4071716,4071716,11264388,383317,357687,126336,6270406,415688,
15333656,4069268,4069268,11264388,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15331192,4066828,4066828,11264364,383317,357687,126336,6270406,415688,
15333544,4069268,4069268,11264276,383317,357687,126336,6270406,415688,
15336208,4071812,4071716,11264396,383317,357687,126336,6270406,415688,
15333600,4069268,4069268,11264332,383317,357687,126336,6270406,415688,
15333600,4069268,4069268,11264332,383317,357687,126336,6270406,415688,
15331184,4066828,4066828,11264356,383317,357687,126336,6270406,415688,
15333624,4069268,4069268,11264356,383317,357687,126336,6270406,415688,
15336048,4071716,4071716,11264332,383317,357687,126336,6270406,415688,
15333600,4069268,4069268,11264332,383317,357687,126336,6270406,415688,
15333624,4069268,4069268,11264356,383317,357687,126336,6270406,415688,
15327568,4063212,4063212,11264356,383317,357687,126336,6270406,415688,
15333600,4069268,4069268,11264332,383317,357687,126336,6270406,415688,
15335936,4071716,4071716,11264220,383317,357687,126336,6270406,415688,
15333512,4069268,4069268,11264244,383317,357687,126336,6270406,415688,
15333624,4069268,4069268,11264356,383317,357687,126336,6270406,415688,
15331160,4066828,4066828,11264332,383317,357687,126336,6270406,415688,
15333600,4069268,4069268,11264332,383317,357687,126336,6270406,415688,
15336072,4071716,4071716,11264356,383317,357687,126336,6270406,415688,
15333624,4069268,4069268,11264356,383317,357687,126336,6270406,415688,
15333608,4069276,4069276,11264332,383317,357687,126336,6270406,415688,
15327544,4063212,4063212,11264332,383317,357687,126336,6270406,415688,
15333624,4069268,4069268,11264356,383317,357687,126336,6270406,415688,
15336208,4071812,4071716,11264396,383317,357687,126336,6270406,415688,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415688,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415688,
15331104,4066828,4066828,11264276,383317,357687,126336,6270406,415688,
15333544,4069268,4069268,11264276,383317,357687,126336,6270406,415688,
15335968,4071716,4071716,11264252,383317,357687,126336,6270406,415688,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415688,
15333544,4069268,4069268,11264276,383317,357687,126336,6270406,415688,
15331104,4066828,4066828,11264276,383317,357687,126336,6270406,415688,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415712,
15335968,4071716,4071716,11264252,383317,357687,126336,6270406,415712,
15333656,4069268,4069268,11264388,383317,357687,126336,6270406,415824,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415688,
15331056,4066828,4066828,11264228,383317,357687,126336,6270406,415688,
15333496,4069268,4069268,11264228,383317,357687,126336,6270406,415688,
15335968,4071716,4071716,11264252,383317,357687,126336,6270406,415688,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415688,
15333608,4069268,4069268,11264340,383317,357687,126336,6270406,415688,
15331168,4066828,4066828,11264340,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15336080,4071716,4071716,11264364,383317,357687,126336,6270406,415688,
15333576,4069268,4069268,11264308,383317,357687,126336,6270406,415688,
15333576,4069268,4069268,11264308,383317,357687,126336,6270406,415688,
15331192,4066828,4066828,11264364,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15336024,4071716,4071716,11264308,383317,357687,126336,6270406,415688,
15333576,4069268,4069268,11264308,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15331152,4066808,4066808,11264344,383317,357687,126336,6270406,415688,
15333576,4069268,4069268,11264308,383317,357687,126336,6270406,415688,
15335912,4071716,4071716,11264196,383317,357687,126336,6270406,415688,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415688,
15333520,4069268,4069268,11264252,383317,357687,126336,6270406,415688,
15331024,4066828,4066828,11264196,383317,357687,126336,6270406,415688,
15333464,4069268,4069268,11264196,383317,357687,126336,6270406,415688,
15336080,4071716,4071716,11264364,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15333576,4069268,4069268,11264308,383317,357687,126336,6270406,415688,
15331096,4066808,4066808,11264288,383317,357687,126336,6270406,415688,
15333592,4069248,4069248,11264344,383317,357687,126336,6270406,415688,
15336040,4071696,4071696,11264344,383317,357687,126336,6270406,415688,
15333608,4069268,4069268,11264340,383317,357687,126336,6270406,415688,
15333608,4069268,4069268,11264340,383317,357687,126336,6270406,415688,
15331192,4066828,4066828,11264364,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15336056,4071716,4071716,11264340,383317,357687,126336,6270406,415688,
15333568,4069248,4069248,11264320,383317,357687,126336,6270406,415688,
15333640,4069276,4069276,11264364,383317,357687,126336,6270406,415688,
15331192,4066828,4066828,11264364,383317,357687,126336,6270406,415688,
15333608,4069268,4069268,11264340,383317,357687,126336,6270406,415688,
15336016,4071696,4071696,11264320,383317,357687,126336,6270406,415688,
15333592,4069248,4069248,11264344,383317,357687,126336,6270406,415688,
15333480,4069248,4069248,11264232,383317,357687,126336,6270406,415688,
15331016,4066808,4066808,11264208,383317,357687,126336,6270406,415688,
15333496,4069268,4069268,11264228,383317,357687,126336,6270406,415688,
15335968,4071716,4071716,11264252,383317,357687,126336,6270406,415688,
15329904,4065652,4065652,11264252,383317,357687,126336,6270406,415688,
15333608,4069268,4069268,11264340,383317,357687,126336,6270406,415688,
15331128,4066808,4066808,11264320,383317,357687,126336,6270406,415688,
15333632,4069268,4069268,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334520,4070212,4070212,11264308,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15336808,4072632,4072632,11264176,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15336848,4072652,4072652,11264196,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15328456,4064148,4064148,11264308,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15333360,4069016,4069016,11264344,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15332072,4067764,4067764,11264308,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15330952,4066588,4066588,11264364,383317,357687,126336,6270406,415688,
15336880,4072652,4072652,11264228,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15334464,4070212,4070212,11264252,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15330952,4066588,4066588,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334520,4070212,4070212,11264308,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332072,4067764,4067764,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15331960,4067764,4067764,11264196,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334552,4070212,4070212,11264340,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334576,4070212,4070212,11264364,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15331960,4067764,4067764,11264196,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15332072,4067764,4067764,11264308,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334440,4070212,4070212,11264228,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15331992,4067764,4067764,11264228,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15331992,4067764,4067764,11264228,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15336848,4072652,4072652,11264196,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15334464,4070212,4070212,11264252,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15336848,4072652,4072652,11264196,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15331960,4067764,4067764,11264196,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
15331960,4067764,4067764,11264196,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15334440,4070212,4070212,11264228,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15336880,4072652,4072652,11264228,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15336880,4072652,4072652,11264228,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15331992,4067764,4067764,11264228,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334576,4070212,4070212,11264364,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332072,4067764,4067764,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15336904,4072652,4072652,11264252,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15332072,4067764,4067764,11264308,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334552,4070212,4070212,11264340,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334432,4070204,4070204,11264228,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15334576,4070212,4070212,11264364,383317,357687,126336,6270406,415688,
15332016,4067764,4067764,11264252,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15336960,4072652,4072652,11264308,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332072,4067764,4067764,11264308,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334512,4070204,4070204,11264308,383317,357687,126336,6270406,415688,
15332072,4067764,4067764,11264308,383317,357687,126336,6270406,415688,
15334456,4070204,4070204,11264252,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334552,4070212,4070212,11264340,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15336992,4072652,4072652,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332128,4067764,4067764,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15336880,4072652,4072652,11264228,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15334544,4070204,4070204,11264340,383317,357687,126336,6270406,415688,
15332104,4067764,4067764,11264340,383317,357687,126336,6270406,415688,
15334568,4070204,4070204,11264364,383317,357687,126336,6270406,415688,
15337016,4072652,4072652,11264364,383317,357687,126336,6270406,415688,
15334400,4070204,4070204,11264196,383317,357687,126336,6270406,415688,
