Total,Processes,ProcessesUsed,System,Atom,AtomUsed,Binary,Code,ETS
14864728,3616452,3616452,11248276,383317,357736,107840,6270030,416496,
14862280,3614004,3614004,11248276,383317,357736,107840,6270030,416496,
14862328,3614004,3614004,11248324,383317,357736,107840,6270030,416496,
14859888,3611564,3611564,11248324,383317,357736,107840,6270030,416496,
14862280,3614004,3614004,11248276,383317,357736,107840,6270030,416496,
14864832,3616548,3616452,11248284,383317,357736,107840,6270030,416496,
14862304,3614004,3614004,11248300,383317,357736,107840,6270030,416496,
14862312,3614012,3614012,11248300,383317,357736,107840,6270030,416496,
14859840,3611564,3611564,11248276,383317,357736,107840,6270030,416496,
14862168,3614004,3614004,11248164,383317,357736,107840,6270030,416496,
14864640,3616452,3616452,11248188,383317,357736,107840,6270030,416496,
14862304,3614004,3614004,11248300,383317,357736,107840,6270030,416496,
14862280,3614004,3614004,11248276,383317,357736,107840,6270030,416496,
14859840,3611564,3611564,11248276,383317,357736,107840,6270030,416496,
14862304,3614004,3614004,11248300,383317,357736,107840,6270030,416496,
14864752,3616452,3616452,11248300,383317,357736,107840,6270030,416496,
14862280,3614004,3614004,11248276,383317,357736,107840,6270030,416496,
14862288,3614012,3614012,11248276,383317,357736,107840,6270030,416496,
14859864,3611564,3611564,11248300,383317,357736,107840,6270030,416496,
14862304,3614004,3614004,11248300,383317,357736,107840,6270030,416496,
14861000,3612836,3612836,11248164,383317,357736,107840,6270030,416496,
14862280,3614004,3614004,11248276,383317,357736,107840,6270030,416496,
14862640,3614340,3614340,11248300,383317,357736,107840,6270030,416496,
14863816,3615516,3615516,11248300,383317,357736,107840,6270030,416496,
14866232,3617956,3617956,11248276,383317,357736,107840,6270030,416496,
14868680,3620404,3620404,11248276,383317,357736,107840,6270030,416496,
14866280,3617956,3617956,11248324,383317,357736,107840,6270030,416496,
14866280,3617956,3617956,11248324,383317,357736,107840,6270030,416496,
14863792,3615516,3615516,11248276,383317,357736,107840,6270030,416496,
14866232,3617956,3617956,11248276,383317,357736,107840,6270030,416496,
14868688,3620384,3620384,11248304,383317,357736,107840,6270030,416496,
14866168,3617956,3617956,11248212,383317,357736,107840,6270030,416496,
14866232,3617956,3617956,11248276,383317,357736,107840,6270030,416496,
14863792,3615516,3615516,11248276,383317,357736,107840,6270030,416496,
14866280,3617956,3617956,11248324,383317,357736,107840,6270030,416496,
14868728,3620404,3620404,11248324,383317,357736,107840,6270030,416496,
14866232,3617956,3617956,11248276,383317,357736,107840,6270030,416496,
14866232,3617956,3617956,11248276,383317,357736,107840,6270030,416496,
14863840,3615516,3615516,11248324,383317,357736,107840,6270030,416496,
14866280,3617956,3617956,11248324,383317,357736,107840,6270030,416496,
14868680,3620404,3620404,11248276,383317,357736,107840,6270030,416496,
14866232,3617956,3617956,11248276,383317,357736,107840,6270030,416496,
14866168,3617956,3617956,11248212,383317,357736,107840,6270030,416496,
14863840,3615516,3615516,11248324,383317,357736,107840,6270030,416496,
14862616,3614340,3614340,11248276,383317,357736,107840,6270030,416496,
14865064,3616788,3616788,11248276,383317,357736,107840,6270030,416496,
14866256,3617956,3617956,11248300,383317,357736,107840,6270030,416496,
14866256,3617956,3617956,11248300,383317,357736,107840,6270030,416496,
14863792,3615516,3615516,11248276,383317,357736,107840,6270030,416496,
14866264,3617956,3617956,11248308,383317,357736,107840,6270030,416496,
14868736,3620404,3620404,11248332,383317,357736,107840,6270030,416496,
14866288,3617956,3617956,11248332,383317,357736,107840,6270030,416496,
14866264,3617956,3617956,11248308,383317,357736,107840,6270030,416496,
14863712,3615516,3615516,11248196,383317,357736,107840,6270030,416496,
14856872,3608540,3608540,11248332,383317,357736,107840,6270030,416496,
14859320,3610988,3610988,11248332,383317,357736,107840,6270030,416496,
14857424,3609116,3609044,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14855008,3606676,3606676,11248332,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14855008,3606676,3606676,11248332,383317,357736,107840,6270030,416496,
14857312,3609116,3609116,11248196,383317,357736,107840,6270030,416496,
14859760,3611564,3611564,11248196,383317,357736,107840,6270030,416496,
14857360,3609116,3609116,11248244,383317,357736,107840,6270030,416496,
14857360,3609116,3609116,11248244,383317,357736,107840,6270030,416496,
14854872,3606676,3606676,11248196,383317,357736,107840,6270030,416496,
14857312,3609116,3609116,11248196,383317,357736,107840,6270030,416496,
14859808,3611564,3611564,11248244,383317,357736,107840,6270030,416496,
14857360,3609116,3609116,11248244,383317,357736,107840,6270030,416496,
14857312,3609116,3609116,11248196,383317,357736,107840,6270030,416496,
14854872,3606676,3606676,11248196,383317,357736,107840,6270030,416496,
14857360,3609116,3609116,11248244,383317,357736,107840,6270030,416496,
14859808,3611564,3611564,11248244,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14855032,3606676,3606676,11248356,383317,357736,107840,6270030,416496,
14857472,3609116,3609116,11248356,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14857472,3609116,3609116,11248356,383317,357736,107840,6270030,416496,
14855032,3606676,3606676,11248356,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857336,3609116,3609116,11248220,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14854984,3606676,3606676,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14859896,3611564,3611564,11248332,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14854984,3606676,3606676,11248308,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14859896,3611564,3611564,11248332,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14857312,3609116,3609116,11248196,383317,357736,107840,6270030,416496,
14855008,3606676,3606676,11248332,383317,357736,107840,6270030,416496,
14853832,3605500,3605500,11248332,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14855008,3606676,3606676,11248332,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857480,3609124,3609124,11248356,383317,357736,107840,6270030,416496,
14857472,3609116,3609116,11248356,383317,357736,107840,6270030,416496,
14854872,3606676,3606676,11248196,383317,357736,107840,6270030,416496,
14857432,3609124,3609124,11248308,383317,357736,107840,6270030,416496,
14859920,3611564,3611564,11248356,383317,357736,107840,6270030,416496,
14857472,3609116,3609116,11248356,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14854984,3606676,3606676,11248308,383317,357736,107840,6270030,416496,
14857472,3609116,3609116,11248356,383317,357736,107840,6270030,416496,
14859920,3611564,3611564,11248356,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14853808,3605500,3605500,11248308,383317,357736,107840,6270030,416496,
14855032,3606676,3606676,11248356,383317,357736,107840,6270030,416496,
14857360,3609116,3609116,11248244,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14857472,3609116,3609116,11248356,383317,357736,107840,6270030,416496,
14855032,3606676,3606676,11248356,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14854984,3606676,3606676,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14859784,3611564,3611564,11248220,383317,357736,107840,6270030,416496,
14853832,3605500,3605500,11248332,383317,357736,107840,6270030,416496,
14853808,3605500,3605500,11248308,383317,357736,107840,6270030,416496,
14854984,3606676,3606676,11248308,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14859896,3611564,3611564,11248332,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14857424,3609116,3609116,11248308,383317,357736,107840,6270030,416496,
14855008,3606676,3606676,11248332,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14859872,3611564,3611564,11248308,383317,357736,107840,6270030,416496,
14857312,3609116,3609116,11248196,383317,357736,107840,6270030,416496,
14857448,3609116,3609116,11248332,383317,357736,107840,6270030,416496,
14855008,3606676,3606676,11248332,383317,357736,107840,6270030,416496,
14853808,3605500,3605500,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860864,3612508,3612508,11248356,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14858256,3610060,3610060,11248196,383317,357736,107840,6270030,416496,
14855808,3607612,3607612,11248196,383317,357736,107840,6270030,416496,
14858304,3610060,3610060,11248244,383317,357736,107840,6270030,416496,
14860744,3612500,3612500,11248244,383317,357736,107840,6270030,416496,
14858256,3610060,3610060,11248196,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14855856,3607612,3607612,11248244,383317,357736,107840,6270030,416496,
14858304,3610060,3610060,11248244,383317,357736,107840,6270030,416496,
14860696,3612500,3612500,11248196,383317,357736,107840,6270030,416496,
14858256,3610060,3610060,11248196,383317,357736,107840,6270030,416496,
14858296,3610052,3610052,11248244,383317,357736,107840,6270030,416496,
14855856,3607612,3607612,11248244,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14860704,3612508,3612508,11248196,383317,357736,107840,6270030,416496,
14858280,3610060,3610060,11248220,383317,357736,107840,6270030,416496,
14858272,3610052,3610052,11248220,383317,357736,107840,6270030,416496,
14855808,3607612,3607612,11248196,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14854656,3606436,3606436,11248220,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860696,3612500,3612500,11248196,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14854792,3606436,3606436,11248356,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860856,3612500,3612500,11248356,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860856,3612500,3612500,11248356,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14855856,3607612,3607612,11248244,383317,357736,107840,6270030,416496,
14858296,3610052,3610052,11248244,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858272,3610052,3610052,11248220,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858392,3610060,3610060,11248332,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855832,3607612,3607612,11248220,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858368,3610032,3610032,11248336,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14860744,3612500,3612500,11248244,383317,357736,107840,6270030,416496,
14858296,3610052,3610052,11248244,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14855808,3607612,3607612,11248196,383317,357736,107840,6270030,416496,
14858296,3610052,3610052,11248244,383317,357736,107840,6270030,416496,
14860744,3612500,3612500,11248244,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14855856,3607612,3607612,11248244,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860696,3612500,3612500,11248196,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14858416,3610060,3610060,11248356,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14857216,3608884,3608884,11248332,383317,357736,107840,6270030,416496,
14858272,3610052,3610052,11248220,383317,357736,107840,6270030,416496,
14854744,3606436,3606436,11248308,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858392,3610060,3610060,11248332,383317,357736,107840,6270030,416496,
14857216,3608884,3608884,11248332,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858272,3610052,3610052,11248220,383317,357736,107840,6270030,416496,
14855832,3607612,3607612,11248220,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858368,3610032,3610032,11248336,383317,357736,107840,6270030,416496,
14858416,3610060,3610060,11248356,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860856,3612500,3612500,11248356,383317,357736,107840,6270030,416496,
14858368,3610032,3610032,11248336,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855808,3607612,3607612,11248196,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860856,3612500,3612500,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860816,3612508,3612508,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858416,3610060,3610060,11248356,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14860816,3612508,3612508,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858392,3610060,3610060,11248332,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858392,3610060,3610060,11248332,383317,357736,107840,6270030,416496,
14860720,3612500,3612500,11248220,383317,357736,107840,6270030,416496,
14858256,3610060,3610060,11248196,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14855792,3607592,3607592,11248200,383317,357736,107840,6270030,416496,
14854656,3606436,3606436,11248220,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858296,3610052,3610052,11248244,383317,357736,107840,6270030,416496,
14858416,3610060,3610060,11248356,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860856,3612500,3612500,11248356,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860856,3612500,3612500,11248356,383317,357736,107840,6270030,416496,
14858328,3610040,3610040,11248288,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14855808,3607612,3607612,11248196,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858392,3610060,3610060,11248332,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858272,3610052,3610052,11248220,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14858416,3610060,3610060,11248356,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860744,3612500,3612500,11248244,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14858328,3610040,3610040,11248288,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860856,3612500,3612500,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
14855968,3607612,3607612,11248356,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14858248,3610052,3610052,11248196,383317,357736,107840,6270030,416496,
14855920,3607612,3607612,11248308,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14860832,3612500,3612500,11248332,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858368,3610060,3610060,11248308,383317,357736,107840,6270030,416496,
14855944,3607612,3607612,11248332,383317,357736,107840,6270030,416496,
14858384,3610052,3610052,11248332,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14858392,3610060,3610060,11248332,383317,357736,107840,6270030,416496,
14855832,3607612,3607612,11248220,383317,357736,107840,6270030,416496,
14858360,3610052,3610052,11248308,383317,357736,107840,6270030,416496,
14860808,3612500,3612500,11248308,383317,357736,107840,6270030,416496,
14858408,3610052,3610052,11248356,383317,357736,107840,6270030,416496,
