Total,Processes,ProcessesUsed,System,Atom,AtomUsed,Binary,Code,ETS
15490816,4218132,4218132,11272684,383317,357692,135096,6270397,415808,
15502848,4230164,4230164,11272684,383317,357692,135096,6270397,415808,
15494904,4222260,4222260,11272644,383317,357692,135056,6270397,415808,
15501712,4229028,4229028,11272684,383317,357692,135096,6270397,415808,
15492080,4219812,4219812,11272268,383317,357692,134680,6270397,415808,
15500192,4227724,4227724,11272468,383317,357692,134880,6270397,415808,
15486328,4214172,4214172,11272156,383317,357692,134680,6270397,415808,
15494416,4222260,4222260,11272156,383317,357692,134680,6270397,415808,
15502848,4230164,4230164,11272684,383317,357692,135096,6270397,415808,
15486440,4214172,4214172,11272268,383317,357692,134680,6270397,415808,
15500088,4227724,4227724,11272364,383317,357692,134776,6270397,415808,
15493880,4221612,4221612,11272268,383317,357692,134680,6270397,415808,
15494528,4222260,4222260,11272268,383317,357692,134680,6270397,415808,
15502848,4230164,4230164,11272684,383317,357692,135096,6270397,415808,
15486440,4214172,4214172,11272268,383317,357692,134680,6270397,415808,
15500088,4227724,4227724,11272364,383317,357692,134776,6270397,415808,
15493880,4221612,4221612,11272268,383317,357692,134680,6270397,415808,
15504768,4232612,4232612,11272156,383317,357692,134680,6270397,415808,
15510176,4237604,4237604,11272572,383317,357692,135096,6270397,415808,
15519480,4246908,4246908,11272572,383317,357692,135096,6270397,415808,
15491440,4219172,4219172,11272268,383317,357692,134680,6270397,415808,
15502432,4230164,4230164,11272268,383317,357692,134680,6270397,415808,
15512736,4240052,4240052,11272684,383317,357692,135096,6270397,415808,
15522072,4249388,4249388,11272684,383317,357692,135096,6270397,415808,
15496360,4224092,4224092,11272268,383317,357692,134680,6270397,415808,
15489640,4217372,4217372,11272268,383317,357692,134680,6270397,415808,
15502848,4230164,4230164,11272684,383317,357692,135096,6270397,415808,
15488888,4216620,4216620,11272268,383317,357692,134680,6270397,415808,
15502416,4230164,4230164,11272252,383317,357692,134776,6270397,415808,
15518552,4246228,4246228,11272324,383317,357692,134736,6270397,415936,
15499832,4227724,4227724,11272108,383317,357692,134680,6270397,415800,
15510080,4237604,4237604,11272476,383317,357692,135048,6270397,415800,
15521856,4249356,4249356,11272500,383317,357692,135048,6270397,415800,
15493744,4221612,4221612,11272132,383317,357692,134680,6270397,415800,
15491920,4219812,4219812,11272108,383317,357692,134680,6270397,415800,
15500200,4227724,4227724,11272476,383317,357692,135048,6270397,415800,
15486416,4214172,4214172,11272244,383317,357692,134680,6270397,415800,
15504872,4232592,4232592,11272280,383317,357692,134760,6270397,415800,
15493832,4221612,4221612,11272220,383317,357692,134680,6270397,415800,
15502384,4230164,4230164,11272220,383317,357692,134680,6270397,415800,
15504136,4231548,4231548,11272588,383317,357692,135048,6270397,415800,
15505192,4232624,4232624,11272568,383317,357692,135048,6270397,415800,
15506544,4233956,4233956,11272588,383317,357692,135048,6270397,415800,
15519496,4246908,4246908,11272588,383317,357692,135048,6270397,415800,
15527304,4254348,4254348,11272956,383317,357692,135416,6270397,415800,
15517056,4244468,4244468,11272588,383317,357692,135048,6270397,415800,
15493832,4221612,4221612,11272220,383317,357692,134680,6270397,415800,
15504832,4232612,4232612,11272220,383317,357692,134680,6270397,415800,
15510192,4237604,4237604,11272588,383317,357692,135048,6270397,415800,
15519496,4246908,4246908,11272588,383317,357692,135048,6270397,415800,
15491280,4219172,4219172,11272108,383317,357692,134680,6270397,415800,
15502232,4230144,4230144,11272088,383317,357692,134680,6270397,415800,
15512528,4240052,4240052,11272476,383317,357692,135048,6270397,415800,
15519384,4246908,4246908,11272476,383317,357692,135048,6270397,415800,
15490216,4217996,4217996,11272220,383317,357692,134680,6270397,415800,
15489592,4217372,4217372,11272220,383317,357692,134680,6270397,415800,
15502752,4230164,4230164,11272588,383317,357692,135048,6270397,415800,
15488840,4216620,4216620,11272220,383317,357692,134680,6270397,415800,
15502464,4230164,4230164,11272300,383317,357692,134760,6270397,415800,
15491352,4219132,4219132,11272220,383317,357692,134680,6270397,415800,
15499944,4227724,4227724,11272220,383317,357692,134680,6270397,415800,
15510192,4237604,4237604,11272588,383317,357692,135048,6270397,415800,
15510160,4237572,4237572,11272588,383317,357692,135048,6270397,415800,
15507712,4235124,4235124,11272588,383317,357692,135048,6270397,415800,
15521976,4249388,4249388,11272588,383317,357692,135048,6270397,415800,
15527344,4254388,4254388,11272956,383317,357692,135416,6270397,415800,
15519496,4246908,4246908,11272588,383317,357692,135048,6270397,415800,
15496280,4224060,4224060,11272220,383317,357692,134680,6270397,415800,
15492032,4219812,4219812,11272220,383317,357692,134680,6270397,415800,
15502752,4230164,4230164,11272588,383317,357692,135048,6270397,415800,
15483952,4211732,4211732,11272220,383317,357692,134680,6270397,415800,
15502464,4230164,4230164,11272300,383317,357692,134760,6270397,415800,
15496168,4224060,4224060,11272108,383317,357692,134680,6270397,415800,
15491920,4219812,4219812,11272108,383317,357692,134680,6270397,415800,
15502640,4230164,4230164,11272476,383317,357692,135048,6270397,415800,
15483840,4211732,4211732,11272108,383317,357692,134680,6270397,415800,
15502352,4230164,4230164,11272188,383317,357692,134760,6270397,415800,
15496168,4224060,4224060,11272108,383317,357692,134680,6270397,415800,
15488304,4216196,4216196,11272108,383317,357692,134680,6270397,415800,
15502752,4230164,4230164,11272588,383317,357692,135048,6270397,415800,
15483952,4211732,4211732,11272220,383317,357692,134680,6270397,415800,
15502464,4230164,4230164,11272300,383317,357692,134760,6270397,415800,
15496280,4224060,4224060,11272220,383317,357692,134680,6270397,415800,
15491920,4219812,4219812,11272108,383317,357692,134680,6270397,415800,
15502640,4230164,4230164,11272476,383317,357692,135048,6270397,415800,
15483840,4211732,4211732,11272108,383317,357692,134680,6270397,415800,
15502464,4230164,4230164,11272300,383317,357692,134760,6270397,415800,
15497216,4224996,4224996,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15497216,4224996,4224996,11272220,383317,357692,134680,6270397,415800,
15489352,4217132,4217132,11272220,383317,357692,134680,6270397,415800,
15503576,4231100,4231100,11272476,383317,357692,135048,6270397,415800,
15484776,4212668,4212668,11272108,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15497216,4224996,4224996,11272220,383317,357692,134680,6270397,415800,
15489352,4217132,4217132,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15497216,4224996,4224996,11272220,383317,357692,134680,6270397,415800,
15489352,4217132,4217132,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15484776,4212668,4212668,11272108,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15497216,4224996,4224996,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15497216,4224996,4224996,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15503288,4231100,4231100,11272188,383317,357692,134760,6270397,415800,
15486160,4213940,4213940,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15497216,4224996,4224996,11272220,383317,357692,134680,6270397,415800,
15503320,4231100,4231100,11272220,383317,357692,134680,6270397,415800,
15511128,4238540,4238540,11272588,383317,357692,135048,6270397,415800,
15517992,4245404,4245404,11272588,383317,357692,135048,6270397,415800,
15494768,4222548,4222548,11272220,383317,357692,134680,6270397,415800,
15495304,4223196,4223196,11272108,383317,357692,134680,6270397,415800,
15503576,4231100,4231100,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15500848,4228660,4228660,11272188,383317,357692,134760,6270397,415800,
15494656,4222548,4222548,11272108,383317,357692,134680,6270397,415800,
15495304,4223196,4223196,11272108,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15500960,4228660,4228660,11272300,383317,357692,134760,6270397,415800,
15494768,4222548,4222548,11272220,383317,357692,134680,6270397,415800,
15495416,4223196,4223196,11272220,383317,357692,134680,6270397,415800,
15503576,4231100,4231100,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15500848,4228660,4228660,11272188,383317,357692,134760,6270397,415800,
15494768,4222548,4222548,11272220,383317,357692,134680,6270397,415800,
15502152,4229932,4229932,11272220,383317,357692,134680,6270397,415800,
15508648,4236060,4236060,11272588,383317,357692,135048,6270397,415800,
15522912,4250324,4250324,11272588,383317,357692,135048,6270397,415800,
15494808,4222588,4222588,11272220,383317,357692,134680,6270397,415800,
15500488,4227900,4227900,11272588,383317,357692,135048,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15496872,4224284,4224284,11272588,383317,357692,135048,6270397,415800,
15502440,4229964,4229964,11272476,383317,357692,135048,6270397,415800,
15487240,4214692,4214692,11272548,383317,357692,135008,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15496544,4223956,4223956,11272588,383317,357692,135048,6270397,415800,
15510840,4238252,4238252,11272588,383317,357692,135048,6270397,415800,
15520432,4247844,4247844,11272588,383317,357692,135048,6270397,415800,
15525800,4252844,4252844,11272956,383317,357692,135416,6270397,415800,
15522912,4250324,4250324,11272588,383317,357692,135048,6270397,415800,
15499696,4227476,4227476,11272220,383317,357692,134680,6270397,415800,
15500488,4227900,4227900,11272588,383317,357692,135048,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15501136,4228660,4228660,11272476,383317,357692,135048,6270397,415800,
15500488,4227900,4227900,11272588,383317,357692,135048,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15520432,4247844,4247844,11272588,383317,357692,135048,6270397,415800,
15524624,4251668,4251668,11272956,383317,357692,135416,6270397,415800,
15517992,4245404,4245404,11272588,383317,357692,135048,6270397,415800,
15491152,4218932,4218932,11272220,383317,357692,134680,6270397,415800,
15495416,4223196,4223196,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15500960,4228660,4228660,11272300,383317,357692,134760,6270397,415800,
15494656,4222548,4222548,11272108,383317,357692,134680,6270397,415800,
15495304,4223196,4223196,11272108,383317,357692,134680,6270397,415800,
15503576,4231100,4231100,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15500848,4228660,4228660,11272188,383317,357692,134760,6270397,415800,
15494656,4222548,4222548,11272108,383317,357692,134680,6270397,415800,
15495304,4223196,4223196,11272108,383317,357692,134680,6270397,415800,
15500072,4227484,4227484,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15500960,4228660,4228660,11272300,383317,357692,134760,6270397,415800,
15494768,4222548,4222548,11272220,383317,357692,134680,6270397,415800,
15505656,4233548,4233548,11272108,383317,357692,134680,6270397,415800,
15511016,4238540,4238540,11272476,383317,357692,135048,6270397,415800,
15508648,4236060,4236060,11272588,383317,357692,135048,6270397,415800,
15498048,4225460,4225460,11272588,383317,357692,135048,6270397,415800,
15508648,4236060,4236060,11272588,383317,357692,135048,6270397,415800,
15495744,4223196,4223196,11272548,383317,357692,135008,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15500488,4227900,4227900,11272588,383317,357692,135048,6270397,415800,
15501248,4228660,4228660,11272588,383317,357692,135048,6270397,415800,
15506168,4233580,4233580,11272588,383317,357692,135048,6270397,415800,
15522880,4250292,4250292,11272588,383317,357692,135048,6270397,415800,
15528128,4255284,4255284,11272844,383317,357692,135416,6270397,415800,
15522912,4250324,4250324,11272588,383317,357692,135048,6270397,415800,
15494808,4222588,4222588,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15503320,4231100,4231100,11272220,383317,357692,134680,6270397,415800,
15513576,4240988,4240988,11272588,383317,357692,135048,6270397,415800,
15505032,4232444,4232444,11272588,383317,357692,135048,6270397,415800,
15520320,4247844,4247844,11272476,383317,357692,135048,6270397,415800,
15525800,4252844,4252844,11272956,383317,357692,135416,6270397,415800,
15508648,4236060,4236060,11272588,383317,357692,135048,6270397,415800,
15499320,4226732,4226732,11272588,383317,357692,135048,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15506168,4233580,4233580,11272588,383317,357692,135048,6270397,415800,
15491656,4219068,4219068,11272588,383317,357692,135048,6270397,415800,
15510840,4238252,4238252,11272588,383317,357692,135048,6270397,415800,
15522880,4250292,4250292,11272588,383317,357692,135048,6270397,415800,
15528240,4255284,4255284,11272956,383317,357692,135416,6270397,415800,
15520432,4247844,4247844,11272588,383317,357692,135048,6270397,415800,
15492216,4220108,4220108,11272108,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15506024,4233548,4233548,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15503288,4231100,4231100,11272188,383317,357692,134760,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506024,4233548,4233548,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15503288,4231100,4231100,11272188,383317,357692,134760,6270397,415800,
15484776,4212668,4212668,11272108,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15506024,4233548,4233548,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15503288,4231100,4231100,11272188,383317,357692,134760,6270397,415800,
15484776,4212668,4212668,11272108,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15506024,4233548,4233548,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15503288,4231100,4231100,11272188,383317,357692,134760,6270397,415800,
15484776,4212668,4212668,11272108,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15506024,4233548,4233548,11272476,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503288,4231100,4231100,11272188,383317,357692,134760,6270397,415800,
15492216,4220108,4220108,11272108,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15506024,4233548,4233548,11272476,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492216,4220108,4220108,11272108,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15502520,4229932,4229932,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15502520,4229932,4229932,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15499784,4227484,4227484,11272300,383317,357692,134760,6270397,415800,
15489848,4217628,4217628,11272220,383317,357692,134680,6270397,415800,
15492856,4220748,4220748,11272108,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15484888,4212668,4212668,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506136,4233548,4233548,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15503400,4231100,4231100,11272300,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15492968,4220748,4220748,11272220,383317,357692,134680,6270397,415800,
15506024,4233548,4233548,11272476,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15503288,4231100,4231100,11272188,383317,357692,134760,6270397,415800,
15492328,4220108,4220108,11272220,383317,357692,134680,6270397,415800,
15503320,4231100,4231100,11272220,383317,357692,134680,6270397,415800,
15513576,4240988,4240988,11272588,383317,357692,135048,6270397,415800,
15522912,4250324,4250324,11272588,383317,357692,135048,6270397,415800,
15497248,4225028,4225028,11272220,383317,357692,134680,6270397,415800,
15500880,4228660,4228660,11272220,383317,357692,134680,6270397,415800,
15507512,4234924,4234924,11272588,383317,357692,135048,6270397,415800,
15508616,4236028,4236028,11272588,383317,357692,135048,6270397,415800,
15520320,4247844,4247844,11272476,383317,357692,135048,6270397,415800,
15528240,4255284,4255284,11272956,383317,357692,135416,6270397,415800,
15517992,4245404,4245404,11272588,383317,357692,135048,6270397,415800,
15494768,4222548,4222548,11272220,383317,357692,134680,6270397,415800,
15495416,4223196,4223196,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15500960,4228660,4228660,11272300,383317,357692,134760,6270397,415800,
15489808,4217588,4217588,11272220,383317,357692,134680,6270397,415800,
15495416,4223196,4223196,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15487216,4215108,4215108,11272108,383317,357692,134680,6270397,415800,
15500960,4228660,4228660,11272300,383317,357692,134760,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15495416,4223196,4223196,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15500960,4228660,4228660,11272300,383317,357692,134760,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15495416,4223196,4223196,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
15487328,4215108,4215108,11272220,383317,357692,134680,6270397,415800,
15500848,4228660,4228660,11272188,383317,357692,134760,6270397,415800,
15494768,4222548,4222548,11272220,383317,357692,134680,6270397,415800,
15495416,4223196,4223196,11272220,383317,357692,134680,6270397,415800,
15503688,4231100,4231100,11272588,383317,357692,135048,6270397,415800,
