Total,Processes,ProcessesUsed,System,Atom,AtomUsed,Binary,Code,ETS
15152408,3873696,3873696,11278712,383317,357693,140560,6269538,416568,
15153944,3877648,3877648,11276296,383317,357693,138144,6269538,416568,
15145624,3868808,3868808,11276816,383317,357693,138552,6269538,416568,
15150912,3873696,3873696,11277216,383317,357693,138952,6269538,416568,
15155272,3877648,3877648,11277624,383317,357693,139360,6269538,416568,
15146832,3868808,3868808,11278024,383317,357693,139760,6269538,416568,
15152120,3873696,3873696,11278424,383317,357693,140160,6269538,416568,
15156512,3877656,3877656,11278856,383317,357693,140592,6269538,416568,
15144696,3868240,3868240,11276456,383317,357693,138192,6269538,416568,
15148008,3871256,3871256,11276752,383317,357693,138600,6269538,416568,
15154800,3877648,3877648,11277152,383317,357693,139000,6269538,416568,
15155208,3877648,3877648,11277560,383317,357693,139408,6269538,416568,
15149320,3871248,3871248,11278072,383317,357693,139808,6269538,416568,
15156152,3877648,3877648,11278504,383317,357693,140240,6269538,416568,
15144192,3868232,3868232,11275960,383317,357693,137696,6269538,416568,
15134416,3858216,3858216,11276200,383317,357693,137936,6269538,416568,
15141248,3864864,3864864,11276384,383317,357693,138120,6269538,416568,
15146120,3869744,3869744,11276376,383317,357693,138112,6269538,416568,
15140928,3864848,3864848,11276080,383317,357693,137816,6269538,416568,
15143864,3867304,3867304,11276560,383317,357693,138296,6269538,416568,
15148104,3871248,3871248,11276856,383317,357693,138704,6269538,416568,
15141976,3865792,3865792,11276184,383317,357693,138032,6269538,416568,
15146480,3869744,3869744,11276736,383317,357693,138472,6269538,416568,
15150832,3873696,3873696,11277136,383317,357693,138872,6269538,416568,
15143336,3865792,3865792,11277544,383317,357693,139280,6269538,416568,
15149848,3873704,3873704,11276144,383317,357693,137880,6269538,416568,
15154288,3877648,3877648,11276640,383317,357693,138376,6269538,416568,
15146792,3869744,3869744,11277048,383317,357693,138784,6269538,416568,
15151160,3873704,3873704,11277456,383317,357693,139192,6269538,416568,
15155512,3877648,3877648,11277864,383317,357693,139600,6269538,416568,
15147072,3868808,3868808,11278264,383317,357693,140000,6269538,416568,
15152256,3873704,3873704,11278552,383317,357693,140400,6269538,416568,
15153856,3877648,3877648,11276208,383317,357693,137944,6269538,416568,
15144880,3868232,3868232,11276648,383317,357693,138384,6269538,416568,
15150760,3873704,3873704,11277056,383317,357693,138792,6269538,416568,
15155112,3877648,3877648,11277464,383317,357693,139200,6269538,416568,
15155512,3877648,3877648,11277864,383317,357693,139600,6269538,416568,
15149512,3871248,3871248,11278264,383317,357693,140000,6269538,416568,
15156344,3877648,3877648,11278696,383317,357693,140432,6269538,416568,
15153904,3877648,3877648,11276256,383317,357693,137992,6269538,416568,
15147944,3871248,3871248,11276696,383317,357693,138432,6269538,416568,
15150808,3873704,3873704,11277104,383317,357693,138840,6269538,416568,
15155048,3877648,3877648,11277400,383317,357693,139248,6269538,416568,
15149048,3871248,3871248,11277800,383317,357693,139648,6269538,416568,
15151936,3873704,3873704,11278232,383317,357693,140080,6269538,416568,
15156288,3877648,3877648,11278640,383317,357693,140488,6269538,416568,
15147440,3871248,3871248,11276192,383317,357693,138040,6269538,416568,
15150328,3873704,3873704,11276624,383317,357693,138472,6269538,416568,
15154784,3877648,3877648,11277136,383317,357693,138872,6269538,416568,
15147288,3869744,3869744,11277544,383317,357693,139280,6269538,416568,
15151648,3873704,3873704,11277944,383317,357693,139680,6269538,416568,
15155992,3877648,3877648,11278344,383317,357693,140080,6269538,416568,
15148488,3869744,3869744,11278744,383317,357693,140480,6269538,416568,
15149936,3873704,3873704,11276232,383317,357693,138080,6269538,416568,
15154424,3877648,3877648,11276776,383317,357693,138512,6269538,416568,
15145984,3868808,3868808,11277176,383317,357693,138912,6269538,416568,
15151288,3873704,3873704,11277584,383317,357693,139320,6269538,416568,
15155632,3877648,3877648,11277984,383317,357693,139720,6269538,416568,
15146648,3868232,3868232,11278416,383317,357693,140152,6269538,416568,
15152528,3873704,3873704,11278824,383317,357693,140560,6269538,416568,
15154056,3877648,3877648,11276408,383317,357693,138144,6269538,416568,
15156552,3879736,3879736,11276816,383317,357693,138552,6269538,416568,
15150552,3873336,3873336,11277216,383317,357693,138952,6269538,416568,
15158296,3880672,3880672,11277624,383317,357693,139360,6269538,416568,
15158584,3880672,3880672,11277912,383317,357693,139760,6269538,416568,
15154200,3875776,3875776,11278424,383317,357693,140160,6269538,416568,
15161032,3882176,3882176,11278856,383317,357693,140592,6269538,416568,
15158640,3882184,3882184,11276456,383317,357693,138192,6269538,416568,
15152648,3875784,3875784,11276864,383317,357693,138600,6269538,416568,
15155488,3878224,3878224,11277264,383317,357693,139000,6269538,416568,
15159856,3882184,3882184,11277672,383317,357693,139408,6269538,416568,
15153848,3875776,3875776,11278072,383317,357693,139808,6269538,416568,
15159184,3880680,3880680,11278504,383317,357693,140240,6269538,416568,
15151176,3875216,3875216,11275960,383317,357693,137696,6269538,416568,
15143504,3867304,3867304,11276200,383317,357693,137936,6269538,416568,
15148128,3871832,3871832,11276296,383317,357693,138144,6269538,416568,
15153120,3876720,3876720,11276400,383317,357693,138136,6269538,416568,
15146400,3870320,3870320,11276080,383317,357693,137816,6269538,416568,
15150840,3874280,3874280,11276560,383317,357693,138296,6269538,416568,
15155200,3878232,3878232,11276968,383317,357693,138704,6269538,416568,
15148136,3871840,3871840,11276296,383317,357693,138032,6269538,416568,
15153464,3876728,3876728,11276736,383317,357693,138472,6269538,416568,
15157816,3880680,3880680,11277136,383317,357693,138872,6269538,416568,
15149376,3871832,3871832,11277544,383317,357693,139280,6269538,416568,
15156824,3880680,3880680,11276144,383317,357693,137880,6269538,416568,
15161264,3884624,3884624,11276640,383317,357693,138376,6269538,416568,
15152144,3875208,3875208,11276936,383317,357693,138784,6269538,416568,
15155680,3878224,3878224,11277456,383317,357693,139192,6269538,416568,
15162488,3884624,3884624,11277864,383317,357693,139600,6269538,416568,
15162896,3884632,3884632,11278264,383317,357693,140000,6269538,416568,
15156896,3878232,3878232,11278664,383317,357693,140400,6269538,416568,
15160840,3884632,3884632,11276208,383317,357693,137944,6269538,416568,
15161280,3884632,3884632,11276648,383317,357693,138384,6269538,416568,
15155288,3878232,3878232,11277056,383317,357693,138792,6269538,416568,
15158144,3880680,3880680,11277464,383317,357693,139200,6269538,416568,
15162488,3884624,3884624,11277864,383317,357693,139600,6269538,416568,
15156488,3878224,3878224,11278264,383317,357693,140000,6269538,416568,
15159256,3880672,3880672,11278584,383317,357693,140432,6269538,416568,
15160768,3884624,3884624,11276144,383317,357693,137992,6269538,416568,
15153304,3876720,3876720,11276584,383317,357693,138432,6269538,416568,
15157664,3880672,3880672,11276992,383317,357693,138840,6269538,416568,
15162136,3884624,3884624,11277512,383317,357693,139248,6269538,416568,
15154632,3876720,3876720,11277912,383317,357693,139648,6269538,416568,
15159016,3880672,3880672,11278344,383317,357693,140080,6269538,416568,
15163376,3884624,3884624,11278752,383317,357693,140488,6269538,416568,
15153024,3876720,3876720,11276304,383317,357693,138040,6269538,416568,
15157408,3880672,3880672,11276736,383317,357693,138472,6269538,416568,
15161760,3884624,3884624,11277136,383317,357693,138872,6269538,416568,
15153216,3875784,3875784,11277432,383317,357693,139280,6269538,416568,
15158616,3880672,3880672,11277944,383317,357693,139680,6269538,416568,
15162968,3884624,3884624,11278344,383317,357693,140080,6269538,416568,
15153952,3875208,3875208,11278744,383317,357693,140480,6269538,416568,
15157016,3880672,3880672,11276344,383317,357693,138080,6269538,416568,
15161400,3884624,3884624,11276776,383317,357693,138512,6269538,416568,
15161800,3884624,3884624,11277176,383317,357693,138912,6269538,416568,
15155808,3878224,3878224,11277584,383317,357693,139320,6269538,416568,
15162608,3884624,3884624,11277984,383317,357693,139720,6269538,416568,
15163040,3884624,3884624,11278416,383317,357693,140152,6269538,416568,
15157048,3878224,3878224,11278824,383317,357693,140560,6269538,416568,
15156968,3880672,3880672,11276296,383317,357693,138144,6269538,416568,
15161440,3884624,3884624,11276816,383317,357693,138552,6269538,416568,
15155440,3878224,3878224,11277216,383317,357693,138952,6269538,416568,
15158296,3880672,3880672,11277624,383317,357693,139360,6269538,416568,
15162648,3884624,3884624,11278024,383317,357693,139760,6269538,416568,
15156656,3878232,3878232,11278424,383317,357693,140160,6269538,416568,
15159536,3880680,3880680,11278856,383317,357693,140592,6269538,416568,
15161088,3884632,3884632,11276456,383317,357693,138192,6269538,416568,
15153592,3876728,3876728,11276864,383317,357693,138600,6269538,416568,
15157944,3880680,3880680,11277264,383317,357693,139000,6269538,416568,
15162304,3884632,3884632,11277672,383317,357693,139408,6269538,416568,
15154680,3876720,3876720,11277960,383317,357693,139808,6269538,416568,
15159176,3880672,3880672,11278504,383317,357693,140240,6269538,416568,
15151168,3875208,3875208,11275960,383317,357693,137696,6269538,416568,
15142576,3866376,3866376,11276200,383317,357693,137936,6269538,416568,
15148216,3871832,3871832,11276384,383317,357693,138120,6269538,416568,
15153096,3876720,3876720,11276376,383317,357693,138112,6269538,416568,
15144896,3868816,3868816,11276080,383317,357693,137816,6269538,416568,
15150840,3874280,3874280,11276560,383317,357693,138296,6269538,416568,
15155200,3878232,3878232,11276968,383317,357693,138704,6269538,416568,
15156976,3880680,3880680,11276296,383317,357693,138032,6269538,416568,
15151016,3874280,3874280,11276736,383317,357693,138472,6269538,416568,
15157704,3880680,3880680,11277024,383317,357693,138872,6269538,416568,
15158104,3880672,3880672,11277432,383317,357693,139280,6269538,416568,
15154264,3878232,3878232,11276032,383317,357693,137880,6269538,416568,
15161152,3884624,3884624,11276528,383317,357693,138376,6269538,416568,
15161560,3884624,3884624,11276936,383317,357693,138784,6269538,416568,
15155576,3878232,3878232,11277344,383317,357693,139192,6269538,416568,
15158432,3880680,3880680,11277752,383317,357693,139600,6269538,416568,
15162784,3884632,3884632,11278152,383317,357693,140000,6269538,416568,
15156896,3878232,3878232,11278664,383317,357693,140400,6269538,416568,
15156888,3880680,3880680,11276208,383317,357693,137944,6269538,416568,
15161280,3884632,3884632,11276648,383317,357693,138384,6269538,416568,
15153672,3876728,3876728,11276944,383317,357693,138792,6269538,416568,
15158024,3880672,3880672,11277352,383317,357693,139200,6269538,416568,
15162376,3884624,3884624,11277752,383317,357693,139600,6269538,416568,
15154872,3876720,3876720,11278152,383317,357693,140000,6269538,416568,
15159368,3880672,3880672,11278696,383317,357693,140432,6269538,416568,
15160880,3884624,3884624,11276256,383317,357693,137992,6269538,416568,
15152480,3875784,3875784,11276696,383317,357693,138432,6269538,416568,
15157784,3880680,3880680,11277104,383317,357693,138840,6269538,416568,
15162144,3884632,3884632,11277512,383317,357693,139248,6269538,416568,
15153704,3875792,3875792,11277912,383317,357693,139648,6269538,416568,
15159024,3880680,3880680,11278344,383317,357693,140080,6269538,416568,
15163272,3884632,3884632,11278640,383317,357693,140488,6269538,416568,
15151520,3875216,3875216,11276304,383317,357693,138040,6269538,416568,
15154960,3878224,3878224,11276736,383317,357693,138472,6269538,416568,
15161760,3884624,3884624,11277136,383317,357693,138872,6269538,416568,
15162168,3884624,3884624,11277544,383317,357693,139280,6269538,416568,
15156168,3878224,3878224,11277944,383317,357693,139680,6269538,416568,
15162968,3884624,3884624,11278344,383317,357693,140080,6269538,416568,
15163368,3884624,3884624,11278744,383317,357693,140480,6269538,416568,
15154568,3878224,3878224,11276344,383317,357693,138080,6269538,416568,
15157448,3880672,3880672,11276776,383317,357693,138512,6269538,416568,
15161800,3884624,3884624,11277176,383317,357693,138912,6269538,416568,
15155696,3878224,3878224,11277472,383317,357693,139320,6269538,416568,
15158544,3880672,3880672,11277872,383317,357693,139720,6269538,416568,
15163040,3884624,3884624,11278416,383317,357693,140152,6269538,416568,
15155544,3876720,3876720,11278824,383317,357693,140560,6269538,416568,
15157080,3880672,3880672,11276408,383317,357693,138144,6269538,416568,
15161440,3884624,3884624,11276816,383317,357693,138552,6269538,416568,
15153936,3876720,3876720,11277216,383317,357693,138952,6269538,416568,
15158296,3880672,3880672,11277624,383317,357693,139360,6269538,416568,
15162648,3884624,3884624,11278024,383317,357693,139760,6269538,416568,
15155152,3876728,3876728,11278424,383317,357693,140160,6269538,416568,
15159536,3880680,3880680,11278856,383317,357693,140592,6269538,416568,
15160976,3884632,3884632,11276344,383317,357693,138192,6269538,416568,
15152656,3875792,3875792,11276864,383317,357693,138600,6269538,416568,
15157944,3880680,3880680,11277264,383317,357693,139000,6269538,416568,
15162296,3884624,3884624,11277672,383317,357693,139408,6269538,416568,
15153280,3875208,3875208,11278072,383317,357693,139808,6269538,416568,
15159184,3880680,3880680,11278504,383317,357693,140240,6269538,416568,
15151168,3875208,3875208,11275960,383317,357693,137696,6269538,416568,
15151392,3875208,3875208,11276184,383317,357693,137920,6269538,416568,
15142176,3865768,3865768,11276408,383317,357693,138144,6269538,416568,
15153120,3876720,3876720,11276400,383317,357693,138136,6269538,416568,
15150688,3874608,3874608,11276080,383317,357693,137816,6269538,416568,
15148280,3871832,3871832,11276448,383317,357693,138296,6269538,416568,
15151232,3874272,3874272,11276960,383317,357693,138696,6269538,416568,
15156976,3880680,3880680,11276296,383317,357693,138032,6269538,416568,
15151008,3874280,3874280,11276728,383317,357693,138464,6269538,416568,
15153864,3876728,3876728,11277136,383317,357693,138872,6269538,416568,
15158224,3880680,3880680,11277544,383317,357693,139280,6269538,416568,
15154368,3878224,3878224,11276144,383317,357693,137880,6269538,416568,
15157320,3880680,3880680,11276640,383317,357693,138376,6269538,416568,
15161672,3884624,3884624,11277048,383317,357693,138784,6269538,416568,
15154176,3876720,3876720,11277456,383317,357693,139192,6269538,416568,
15158544,3880680,3880680,11277864,383317,357693,139600,6269538,416568,
15162784,3884632,3884632,11278152,383317,357693,140000,6269538,416568,
15155392,3876728,3876728,11278664,383317,357693,140400,6269538,416568,
15156888,3880680,3880680,11276208,383317,357693,137944,6269538,416568,
15161280,3884632,3884632,11276648,383317,357693,138384,6269538,416568,
15152848,3875792,3875792,11277056,383317,357693,138792,6269538,416568,
15158136,3880672,3880672,11277464,383317,357693,139200,6269538,416568,
15158872,3881008,3881008,11277864,383317,357693,139600,6269538,416568,
15153472,3875208,3875208,11278264,383317,357693,140000,6269538,416568,
15159368,3880672,3880672,11278696,383317,357693,140432,6269538,416568,
15160880,3884624,3884624,11276256,383317,357693,137992,6269538,416568,
15161320,3884624,3884624,11276696,383317,357693,138432,6269538,416568,
15155224,3878232,3878232,11276992,383317,357693,138840,6269538,416568,
15162144,3884632,3884632,11277512,383317,357693,139248,6269538,416568,
15162544,3884632,3884632,11277912,383317,357693,139648,6269538,416568,
15156576,3878232,3878232,11278344,383317,357693,140080,6269538,416568,
15163384,3884632,3884632,11278752,383317,357693,140488,6269538,416568,
15160928,3884624,3884624,11276304,383317,357693,138040,6269538,416568,
15154968,3878232,3878232,11276736,383317,357693,138472,6269538,416568,
15157808,3880672,3880672,11277136,383317,357693,138872,6269538,416568,
15162168,3884624,3884624,11277544,383317,357693,139280,6269538,416568,
15156168,3878224,3878224,11277944,383317,357693,139680,6269538,416568,
15159024,3880680,3880680,11278344,383317,357693,140080,6269538,416568,
15163264,3884632,3884632,11278632,383317,357693,140480,6269538,416568,
15152960,3876728,3876728,11276232,383317,357693,138080,6269538,416568,
15157344,3880680,3880680,11276664,383317,357693,138512,6269538,416568,
15161696,3884632,3884632,11277064,383317,357693,138912,6269538,416568,
15154200,3876728,3876728,11277472,383317,357693,139320,6269538,416568,
15158552,3880680,3880680,11277872,383317,357693,139720,6269538,416568,
15162928,3884624,3884624,11278304,383317,357693,140152,6269538,416568,
15154496,3875784,3875784,11278712,383317,357693,140560,6269538,416568,
15158136,3881808,3880680,11276328,383317,357693,138144,6269538,416568,
15162488,3885752,3884624,11276736,383317,357693,138552,6269538,416568,
15154048,3876912,3875784,11277136,383317,357693,138952,6269538,416568,
15159352,3881808,3880680,11277544,383317,357693,139360,6269538,416568,
15163704,3885760,3884632,11277944,383317,357693,139760,6269538,416568,
15154688,3876344,3875216,11278344,383317,357693,140160,6269538,416568,
15158136,3879360,3878232,11278776,383317,357693,140592,6269538,416568,
15162136,3885760,3884632,11276376,383317,357693,138192,6269538,416568,
15159040,3882144,3881016,11276896,383317,357693,138600,6269538,416568,
15156656,3879360,3878232,11277296,383317,357693,139000,6269538,416568,
15163456,3885752,3884624,11277704,383317,357693,139408,6269538,416568,
15163856,3885752,3884624,11278104,383317,357693,139808,6269538,416568,
15157888,3879352,3878224,11278536,383317,357693,140240,6269538,416568,
15148376,3872384,3871256,11275992,383317,357693,137696,6269538,416568,
15152456,3876336,3875208,11276120,383317,357693,137936,6269538,416568,
15146840,3870512,3869384,11276328,383317,357693,138144,6269538,416568,
15150200,3873904,3872776,11276296,383317,357693,138112,6269538,416568,
15155360,3879360,3878232,11276000,383317,357693,137816,6269538,416568,
15147936,3871456,3870328,11276480,383317,357693,138296,6269538,416568,
15152296,3875408,3874280,11276888,383317,357693,138704,6269538,416568,
15158024,3881808,3880680,11276216,383317,357693,138032,6269538,416568,
15150552,3873896,3872768,11276656,383317,357693,138472,6269538,416568,
15154904,3877848,3876720,11277056,383317,357693,138872,6269538,416568,
15159264,3881800,3880672,11277464,383317,357693,139280,6269538,416568,
15153912,3877848,3876720,11276064,383317,357693,137880,6269538,416568,
15158360,3881800,3880672,11276560,383317,357693,138376,6269538,416568,
15162720,3885752,3884624,11276968,383317,357693,138784,6269538,416568,
15150792,3873304,3872176,11277488,383317,357693,139192,6269538,416568,
15159704,3881808,3880680,11277896,383317,357693,139600,6269538,416568,
15164056,3885760,3884632,11278296,383317,357693,140000,6269538,416568,
15155040,3876344,3875216,11278696,383317,357693,140400,6269538,416568,
15158048,3881808,3880680,11276240,383317,357693,137944,6269538,416568,
15162440,3885760,3884632,11276680,383317,357693,138384,6269538,416568,
15162840,3885752,3884624,11277088,383317,357693,138792,6269538,416568,
15156848,3879352,3878224,11277496,383317,357693,139200,6269538,416568,
15163648,3885752,3884624,11277896,383317,357693,139600,6269538,416568,
15164048,3885752,3884624,11278296,383317,357693,140000,6269538,416568,
15158080,3879352,3878224,11278728,383317,357693,140432,6269538,416568,
15158096,3881808,3880680,11276288,383317,357693,137992,6269538,416568,
15162480,3885752,3884624,11276728,383317,357693,138432,6269538,416568,
15156488,3879352,3878224,11277136,383317,357693,138840,6269538,416568,
15159352,3881808,3880680,11277544,383317,357693,139248,6269538,416568,
15163696,3885752,3884624,11277944,383317,357693,139648,6269538,416568,
15157728,3879352,3878224,11278376,383317,357693,140080,6269538,416568,
15160592,3881808,3880680,11278784,383317,357693,140488,6269538,416568,
15162088,3885752,3884624,11276336,383317,357693,138040,6269538,416568,
15154616,3877848,3876720,11276768,383317,357693,138472,6269538,416568,
15158856,3881800,3880672,11277056,383317,357693,138872,6269538,416568,
15163216,3885752,3884624,11277464,383317,357693,139280,6269538,416568,
15155712,3877848,3876720,11277864,383317,357693,139680,6269538,416568,
15160064,3881800,3880672,11278264,383317,357693,140080,6269538,416568,
15164416,3885752,3884624,11278664,383317,357693,140480,6269538,416568,
15153176,3876912,3875784,11276264,383317,357693,138080,6269538,416568,
15158504,3881808,3880680,11276696,383317,357693,138512,6269538,416568,
15162848,3885752,3884624,11277096,383317,357693,138912,6269538,416568,
15153840,3876336,3875208,11277504,383317,357693,139320,6269538,416568,
15159712,3881808,3880680,11277904,383317,357693,139720,6269538,416568,
15164088,3885752,3884624,11278336,383317,357693,140152,6269538,416568,
15164496,3885752,3884624,11278744,383317,357693,140560,6269538,416568,
15155680,3879352,3878224,11276328,383317,357693,138144,6269538,416568,
15162488,3885752,3884624,11276736,383317,357693,138552,6269538,416568,
15162888,3885752,3884624,11277136,383317,357693,138952,6269538,416568,
15156896,3879352,3878224,11277544,383317,357693,139360,6269538,416568,
15160080,3882136,3881008,11277944,383317,357693,139760,6269538,416568,
15164208,3885752,3884624,11278456,383317,357693,140160,6269538,416568,
15158240,3879352,3878224,11278888,383317,357693,140592,6269538,416568,
15158288,3881800,3880672,11276488,383317,357693,138192,6269538,416568,
15162648,3885752,3884624,11276896,383317,357693,138600,6269538,416568,
15156648,3879352,3878224,11277296,383317,357693,139000,6269538,416568,
15159504,3881800,3880672,11277704,383317,357693,139408,6269538,416568,
15163856,3885752,3884624,11278104,383317,357693,139808,6269538,416568,
15156384,3877848,3876720,11278536,383317,357693,140240,6269538,416568,
15148376,3872384,3871256,11275992,383317,357693,137696,6269538,416568,
15152568,3876336,3875208,11276232,383317,357693,137936,6269538,416568,
15145448,3869008,3867880,11276440,383317,357693,138144,6269538,416568,
15150328,3873896,3872768,11276432,383317,357693,138136,6269538,416568,
15155464,3879352,3878224,11276112,383317,357693,137816,6269538,416568,
15147104,3870512,3869384,11276592,383317,357693,138296,6269538,416568,
15152392,3875400,3874272,11276992,383317,357693,138696,6269538,416568,
15158128,3881800,3880672,11276328,383317,357693,138032,6269538,416568,
