Total,Processes,ProcessesUsed,System,Atom,AtomUsed,Binary,Code,ETS
14967896,3720324,3720324,11247572,383317,357736,108424,6270030,416600,
14935040,3687884,3687884,11247156,383317,357736,108008,6270030,416600,
14931512,3684356,3684356,11247156,383317,357736,108008,6270030,416600,
14940776,3693204,3693204,11247572,383317,357736,108424,6270030,416600,
14927560,3680404,3680404,11247156,383317,357736,108008,6270030,416600,
14937904,3690748,3690748,11247156,383317,357736,108008,6270030,416600,
14948672,3701100,3701100,11247572,383317,357736,108424,6270030,416600,
14925120,3677964,3677964,11247156,383317,357736,108008,6270030,416600,
14931400,3684356,3684356,11247044,383317,357736,108008,6270030,416600,
14940664,3693204,3693204,11247460,383317,357736,108424,6270030,416600,
14929072,3681916,3681916,11247156,383317,357736,108008,6270030,416600,
14937904,3690748,3690748,11247156,383317,357736,108008,6270030,416600,
14946232,3698660,3698660,11247572,383317,357736,108424,6270030,416600,
14929064,3681908,3681908,11247156,383317,357736,108008,6270030,416600,
14933016,3685860,3685860,11247156,383317,357736,108008,6270030,416600,
14946232,3698660,3698660,11247572,383317,357736,108424,6270030,416600,
14931512,3684356,3684356,11247156,383317,357736,108008,6270030,416600,
14945816,3698660,3698660,11247156,383317,357736,108008,6270030,416600,
14953664,3706092,3706092,11247572,383317,357736,108424,6270030,416600,
14962896,3715436,3715436,11247460,383317,357736,108424,6270030,416600,
14938992,3691836,3691836,11247156,383317,357736,108008,6270030,416600,
14945472,3697900,3697900,11247572,383317,357736,108424,6270030,416600,
14948712,3701140,3701140,11247572,383317,357736,108424,6270030,416600,
14945088,3697516,3697516,11247572,383317,357736,108424,6270030,416600,
14943784,3696212,3696212,11247572,383317,357736,108424,6270030,416600,
14935584,3688308,3688308,11247276,383317,357736,108128,6270030,416600,
14951152,3703580,3703580,11247572,383317,357736,108424,6270030,416600,
14936640,3689068,3689068,11247572,383317,357736,108424,6270030,416600,
14945088,3697516,3697516,11247572,383317,357736,108424,6270030,416600,
14943784,3696212,3696212,11247572,383317,357736,108424,6270030,416600,
14941784,3694324,3694324,11247460,383317,357736,108424,6270030,416600,
14947536,3699964,3699964,11247572,383317,357736,108424,6270030,416600,
14945096,3697524,3697524,11247572,383317,357736,108424,6270030,416600,
14948704,3701132,3701132,11247572,383317,357736,108424,6270030,416600,
14948744,3701172,3701172,11247572,383317,357736,108424,6270030,416600,
14959360,3711788,3711788,11247572,383317,357736,108424,6270030,416600,
14977920,3729956,3729956,11247964,383317,357736,108816,6270030,416600,
14962976,3715404,3715404,11247572,383317,357736,108424,6270030,416600,
14936504,3689348,3689348,11247156,383317,357736,108008,6270030,416600,
14933016,3685860,3685860,11247156,383317,357736,108008,6270030,416600,
14946232,3698660,3698660,11247572,383317,357736,108424,6270030,416600,
14931400,3684356,3684356,11247044,383317,357736,108008,6270030,416600,
14925936,3678892,3678892,11247044,383317,357736,108008,6270030,416600,
14936704,3689244,3689244,11247460,383317,357736,108424,6270030,416600,
14917672,3670628,3670556,11247044,383317,357736,108008,6270030,416600,
14936976,3689820,3689820,11247156,383317,357736,108008,6270030,416600,
14947272,3699700,3699700,11247572,383317,357736,108424,6270030,416600,
14953000,3705428,3705428,11247572,383317,357736,108424,6270030,416600,
14927664,3680508,3680508,11247156,383317,357736,108008,6270030,416600,
14930608,3683036,3683036,11247572,383317,357736,108424,6270030,416600,
14936256,3688684,3688684,11247572,383317,357736,108424,6270030,416600,
14952960,3705388,3705388,11247572,383317,357736,108424,6270030,416600,
14955760,3707908,3707908,11247852,383317,357736,108816,6270030,416600,
14939864,3692292,3692292,11247572,383317,357736,108424,6270030,416600,
14951688,3704116,3704116,11247572,383317,357736,108424,6270030,416600,
14961968,3714004,3714004,11247964,383317,357736,108816,6270030,416600,
14959056,3711484,3711484,11247572,383317,357736,108424,6270030,416600,
14930152,3682996,3682996,11247156,383317,357736,108008,6270030,416600,
14936968,3689812,3689812,11247156,383317,357736,108008,6270030,416600,
14942384,3694812,3694812,11247572,383317,357736,108424,6270030,416600,
14942352,3694780,3694780,11247572,383317,357736,108424,6270030,416600,
14955440,3707868,3707868,11247572,383317,357736,108424,6270030,416600,
14961968,3714004,3714004,11247964,383317,357736,108816,6270030,416600,
14952880,3705420,3705420,11247460,383317,357736,108424,6270030,416600,
14925224,3678068,3678068,11247156,383317,357736,108008,6270030,416600,
14933360,3686204,3686204,11247156,383317,357736,108008,6270030,416600,
14944792,3697220,3697220,11247572,383317,357736,108424,6270030,416600,
14954136,3706564,3706564,11247572,383317,357736,108424,6270030,416600,
14927664,3680508,3680508,11247156,383317,357736,108008,6270030,416600,
14924176,3677020,3677020,11247156,383317,357736,108008,6270030,416600,
14937392,3689820,3689820,11247572,383317,357736,108424,6270030,416600,
14922672,3675516,3675516,11247156,383317,357736,108008,6270030,416600,
14936976,3689820,3689820,11247156,383317,357736,108008,6270030,416600,
14944928,3697348,3697252,11247580,383317,357736,108424,6270030,416600,
14954056,3706596,3706596,11247460,383317,357736,108424,6270030,416600,
14930152,3682996,3682996,11247156,383317,357736,108008,6270030,416600,
14939416,3692260,3692260,11247156,383317,357736,108008,6270030,416600,
14944832,3697260,3697260,11247572,383317,357736,108424,6270030,416600,
14956608,3709036,3709036,11247572,383317,357736,108424,6270030,416600,
14927704,3680548,3680548,11247156,383317,357736,108008,6270030,416600,
14934192,3686620,3686620,11247572,383317,357736,108424,6270030,416600,
14944792,3697220,3697220,11247572,383317,357736,108424,6270030,416600,
14927000,3679468,3679468,11247532,383317,357736,108384,6270030,416600,
14933768,3686196,3686196,11247572,383317,357736,108424,6270030,416600,
14917784,3670628,3670628,11247156,383317,357736,108008,6270030,416600,
14933248,3686204,3686204,11247044,383317,357736,108008,6270030,416600,
14948328,3700756,3700756,11247572,383317,357736,108424,6270030,416600,
14954136,3706564,3706564,11247572,383317,357736,108424,6270030,416600,
14924048,3676892,3676892,11247156,383317,357736,108008,6270030,416600,
14934224,3686652,3686652,11247572,383317,357736,108424,6270030,416600,
14937384,3689812,3689812,11247572,383317,357736,108424,6270030,416600,
14929440,3681908,3681908,11247532,383317,357736,108384,6270030,416600,
14939864,3692292,3692292,11247572,383317,357736,108424,6270030,416600,
14939872,3692300,3692300,11247572,383317,357736,108424,6270030,416600,
14937424,3689852,3689852,11247572,383317,357736,108424,6270030,416600,
14939848,3692300,3692300,11247548,383317,357736,108424,6270030,416600,
14942176,3694740,3694740,11247436,383317,357736,108424,6270030,416600,
14936232,3688684,3688684,11247548,383317,357736,108424,6270030,416600,
14954104,3706556,3706556,11247548,383317,357736,108424,6270030,416600,
14959496,3711556,3711556,11247940,383317,357736,108816,6270030,416600,
14956592,3709044,3709044,11247548,383317,357736,108424,6270030,416600,
14932568,3685436,3685436,11247132,383317,357736,108008,6270030,416600,
14936952,3689820,3689820,11247132,383317,357736,108008,6270030,416600,
14944800,3697252,3697252,11247548,383317,357736,108424,6270030,416600,
14954144,3706596,3706596,11247548,383317,357736,108424,6270030,416600,
14930128,3682996,3682996,11247132,383317,357736,108008,6270030,416600,
14929040,3681908,3681908,11247132,383317,357736,108008,6270030,416600,
14937256,3689820,3689820,11247436,383317,357736,108424,6270030,416600,
14920200,3673068,3673068,11247132,383317,357736,108008,6270030,416600,
14934504,3687372,3687372,11247132,383317,357736,108008,6270030,416600,
14944800,3697252,3697252,11247548,383317,357736,108424,6270030,416600,
14939552,3692260,3692260,11247292,383317,357736,108168,6270030,416600,
14920200,3673068,3673068,11247132,383317,357736,108008,6270030,416600,
14934168,3686620,3686620,11247548,383317,357736,108424,6270030,416600,
14939880,3692332,3692332,11247548,383317,357736,108424,6270030,416600,
14937368,3689820,3689820,11247548,383317,357736,108424,6270030,416600,
14936608,3689060,3689060,11247548,383317,357736,108424,6270030,416600,
14942328,3694780,3694780,11247548,383317,357736,108424,6270030,416600,
14937248,3689812,3689812,11247436,383317,357736,108424,6270030,416600,
14924152,3677020,3677020,11247132,383317,357736,108008,6270030,416600,
14937368,3689820,3689820,11247548,383317,357736,108424,6270030,416600,
14929896,3682668,3682668,11247228,383317,357736,108104,6270030,416600,
14936952,3689820,3689820,11247132,383317,357736,108008,6270030,416600,
14941184,3693636,3693636,11247548,383317,357736,108424,6270030,416600,
14951664,3704116,3704116,11247548,383317,357736,108424,6270030,416600,
14927648,3680516,3680516,11247132,383317,357736,108008,6270030,416600,
14939392,3692260,3692260,11247132,383317,357736,108008,6270030,416600,
14944808,3697260,3697260,11247548,383317,357736,108424,6270030,416600,
14956584,3709036,3709036,11247548,383317,357736,108424,6270030,416600,
14927568,3680548,3680548,11247020,383317,357736,108008,6270030,416600,
14936944,3689812,3689812,11247132,383317,357736,108008,6270030,416600,
14947248,3699700,3699700,11247548,383317,357736,108424,6270030,416600,
14954104,3706556,3706556,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14935440,3688308,3688308,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14957488,3709940,3709940,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14943296,3695748,3695748,11247548,383317,357736,108424,6270030,416600,
14957408,3709972,3709972,11247436,383317,357736,108424,6270030,416600,
14933504,3686372,3686372,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14952600,3705052,3705052,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14937544,3689996,3689996,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14952600,3705052,3705052,11247548,383317,357736,108424,6270030,416600,
14962872,3714932,3714932,11247940,383317,357736,108816,6270030,416600,
14957376,3709940,3709940,11247436,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14943296,3695748,3695748,11247548,383317,357736,108424,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14929888,3682756,3682756,11247132,383317,357736,108008,6270030,416600,
14935096,3687548,3687548,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14938336,3690788,3690788,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14940024,3692476,3692476,11247548,383317,357736,108424,6270030,416600,
14939528,3692092,3692092,11247436,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14960432,3712492,3712492,11247940,383317,357736,108816,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14933504,3686372,3686372,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14955080,3707532,3707532,11247548,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14940024,3692476,3692476,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14927792,3680396,3680396,11247396,383317,357736,108384,6270030,416600,
14935856,3688308,3688308,11247548,383317,357736,108424,6270030,416600,
14928704,3681156,3681156,11247548,383317,357736,108424,6270030,416600,
14943224,3695676,3695676,11247548,383317,357736,108424,6270030,416600,
14939640,3692092,3692092,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14960432,3712492,3712492,11247940,383317,357736,108816,6270030,416600,
14939640,3692092,3692092,11247548,383317,357736,108424,6270030,416600,
14957488,3709940,3709940,11247548,383317,357736,108424,6270030,416600,
14962872,3714932,3714932,11247940,383317,357736,108816,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14928504,3681484,3681484,11247020,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14948184,3700636,3700636,11247548,383317,357736,108424,6270030,416600,
14953904,3706356,3706356,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14935136,3687588,3687588,11247548,383317,357736,108424,6270030,416600,
14943256,3695708,3695708,11247548,383317,357736,108424,6270030,416600,
14937128,3689580,3689580,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14943296,3695748,3695748,11247548,383317,357736,108424,6270030,416600,
14957408,3709972,3709972,11247436,383317,357736,108424,6270030,416600,
14933504,3686372,3686372,11247132,383317,357736,108008,6270030,416600,
14927528,3680396,3680396,11247132,383317,357736,108008,6270030,416600,
14938296,3690748,3690748,11247548,383317,357736,108424,6270030,416600,
14918696,3671564,3671564,11247132,383317,357736,108008,6270030,416600,
14927528,3680396,3680396,11247132,383317,357736,108008,6270030,416600,
14940744,3693196,3693196,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14927528,3680396,3680396,11247132,383317,357736,108008,6270030,416600,
14935856,3688308,3688308,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14929864,3682844,3682844,11247020,383317,357736,108008,6270030,416600,
14938296,3690748,3690748,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14935440,3688308,3688308,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14959968,3712420,3712420,11247548,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14943296,3695748,3695748,11247548,383317,357736,108424,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14933504,3686372,3686372,11247132,383317,357736,108008,6270030,416600,
14937768,3690748,3690748,11247020,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14955080,3707532,3707532,11247548,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14929976,3682844,3682844,11247132,383317,357736,108008,6270030,416600,
14938296,3690748,3690748,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14925088,3677956,3677956,11247132,383317,357736,108008,6270030,416600,
14938296,3690748,3690748,11247548,383317,357736,108424,6270030,416600,
14923584,3676452,3676452,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14945624,3698188,3698188,11247436,383317,357736,108424,6270030,416600,
14952488,3705052,3705052,11247436,383317,357736,108424,6270030,416600,
14928464,3681444,3681444,11247020,383317,357736,108008,6270030,416600,
14929864,3682844,3682844,11247020,383317,357736,108008,6270030,416600,
14938184,3690748,3690748,11247436,383317,357736,108424,6270030,416600,
14921024,3674004,3674004,11247020,383317,357736,108008,6270030,416600,
14935440,3688308,3688308,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14945704,3698156,3698156,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14962872,3714932,3714932,11247940,383317,357736,108816,6270030,416600,
14940704,3693268,3693268,11247436,383317,357736,108424,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14967800,3719860,3719860,11247940,383317,357736,108816,6270030,416600,
14939640,3692092,3692092,11247548,383317,357736,108424,6270030,416600,
14951424,3703876,3703876,11247548,383317,357736,108424,6270030,416600,
14965104,3717164,3717164,11247940,383317,357736,108816,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14931024,3683892,3683892,11247132,383317,357736,108008,6270030,416600,
14927528,3680396,3680396,11247132,383317,357736,108008,6270030,416600,
14938296,3690748,3690748,11247548,383317,357736,108424,6270030,416600,
14918696,3671564,3671564,11247132,383317,357736,108008,6270030,416600,
14927416,3680396,3680396,11247020,383317,357736,108008,6270030,416600,
14940632,3693196,3693196,11247436,383317,357736,108424,6270030,416600,
14921024,3674004,3674004,11247020,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14943296,3695748,3695748,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14931024,3683892,3683892,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14952600,3705052,3705052,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14940216,3693196,3693196,11247020,383317,357736,108008,6270030,416600,
14945624,3698188,3698188,11247436,383317,357736,108424,6270030,416600,
14954928,3707492,3707492,11247436,383317,357736,108424,6270030,416600,
14926024,3679004,3679004,11247020,383317,357736,108008,6270030,416600,
14935096,3687548,3687548,11247548,383317,357736,108424,6270030,416600,
14945704,3698156,3698156,11247548,383317,357736,108424,6270030,416600,
14927904,3680396,3680396,11247508,383317,357736,108384,6270030,416600,
14937160,3689612,3689612,11247548,383317,357736,108424,6270030,416600,
14935856,3688308,3688308,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14965320,3717380,3717380,11247940,383317,357736,108816,6270030,416600,
14954928,3707492,3707492,11247436,383317,357736,108424,6270030,416600,
14924960,3677828,3677828,11247132,383317,357736,108008,6270030,416600,
14932656,3685108,3685108,11247548,383317,357736,108424,6270030,416600,
14943256,3695708,3695708,11247548,383317,357736,108424,6270030,416600,
14957488,3709940,3709940,11247548,383317,357736,108424,6270030,416600,
14962872,3714932,3714932,11247940,383317,357736,108816,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14928616,3681484,3681484,11247132,383317,357736,108008,6270030,416600,
14927528,3680396,3680396,11247132,383317,357736,108008,6270030,416600,
14940744,3693196,3693196,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14934984,3687548,3687548,11247436,383317,357736,108424,6270030,416600,
14937200,3689652,3689652,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14965320,3717380,3717380,11247940,383317,357736,108816,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14932656,3685108,3685108,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14939608,3692060,3692060,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14962872,3714932,3714932,11247940,383317,357736,108816,6270030,416600,
14954968,3707532,3707532,11247436,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14937544,3689996,3689996,11247548,383317,357736,108424,6270030,416600,
14943256,3695708,3695708,11247548,383317,357736,108424,6270030,416600,
14927904,3680396,3680396,11247508,383317,357736,108384,6270030,416600,
14938336,3690788,3690788,11247548,383317,357736,108424,6270030,416600,
14935096,3687548,3687548,11247548,383317,357736,108424,6270030,416600,
14940744,3693196,3693196,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14940776,3693228,3693228,11247548,383317,357736,108424,6270030,416600,
14952600,3705052,3705052,11247548,383317,357736,108424,6270030,416600,
14962760,3714932,3714932,11247828,383317,357736,108816,6270030,416600,
14959968,3712420,3712420,11247548,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14943296,3695748,3695748,11247548,383317,357736,108424,6270030,416600,
14939640,3692092,3692092,11247548,383317,357736,108424,6270030,416600,
14957488,3709940,3709940,11247548,383317,357736,108424,6270030,416600,
14962872,3714932,3714932,11247940,383317,357736,108816,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14928616,3681484,3681484,11247132,383317,357736,108008,6270030,416600,
14934264,3687132,3687132,11247132,383317,357736,108008,6270030,416600,
14945592,3698156,3698156,11247436,383317,357736,108424,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14925088,3677956,3677956,11247132,383317,357736,108008,6270030,416600,
14934680,3687132,3687132,11247548,383317,357736,108424,6270030,416600,
14923584,3676452,3676452,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14952600,3705052,3705052,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14929976,3682844,3682844,11247132,383317,357736,108008,6270030,416600,
14938184,3690748,3690748,11247436,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14935440,3688308,3688308,11247132,383317,357736,108008,6270030,416600,
14945736,3698188,3698188,11247548,383317,357736,108424,6270030,416600,
14957488,3709940,3709940,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14937880,3690748,3690748,11247132,383317,357736,108008,6270030,416600,
14943296,3695748,3695748,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14931024,3683892,3683892,11247132,383317,357736,108008,6270030,416600,
14927528,3680396,3680396,11247132,383317,357736,108008,6270030,416600,
14938184,3690748,3690748,11247436,383317,357736,108424,6270030,416600,
14918584,3671564,3671564,11247020,383317,357736,108008,6270030,416600,
14927416,3680396,3680396,11247020,383317,357736,108008,6270030,416600,
14940632,3693196,3693196,11247436,383317,357736,108424,6270030,416600,
14921024,3674004,3674004,11247020,383317,357736,108008,6270030,416600,
14927416,3680396,3680396,11247020,383317,357736,108008,6270030,416600,
14935744,3688308,3688308,11247436,383317,357736,108424,6270030,416600,
14921024,3674004,3674004,11247020,383317,357736,108008,6270030,416600,
14929864,3682844,3682844,11247020,383317,357736,108008,6270030,416600,
14934680,3687132,3687132,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14935328,3688308,3688308,11247020,383317,357736,108008,6270030,416600,
14942120,3694572,3694572,11247548,383317,357736,108424,6270030,416600,
14957488,3709940,3709940,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14927528,3680396,3680396,11247132,383317,357736,108008,6270030,416600,
14935856,3688308,3688308,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14929976,3682844,3682844,11247132,383317,357736,108008,6270030,416600,
14938296,3690748,3690748,11247548,383317,357736,108424,6270030,416600,
14921136,3674004,3674004,11247132,383317,357736,108008,6270030,416600,
14935440,3688308,3688308,11247132,383317,357736,108008,6270030,416600,
14945624,3698188,3698188,11247436,383317,357736,108424,6270030,416600,
14959968,3712420,3712420,11247548,383317,357736,108424,6270030,416600,
14931056,3683924,3683924,11247132,383317,357736,108008,6270030,416600,
14935096,3687548,3687548,11247548,383317,357736,108424,6270030,416600,
14940816,3693268,3693268,11247548,383317,357736,108424,6270030,416600,
14927904,3680396,3680396,11247508,383317,357736,108384,6270030,416600,
14940744,3693196,3693196,11247548,383317,357736,108424,6270030,416600,
14955040,3707492,3707492,11247548,383317,357736,108424,6270030,416600,
14962872,3714932,3714932,11247940,383317,357736,108816,6270030,416600,
14952600,3705052,3705052,11247548,383317,357736,108424,6270030,416600,
14928576,3681444,3681444,11247132,383317,357736,108008,6270030,416600,
14940216,3693196,3693196,11247020,383317,357736,108008,6270030,416600,
14945624,3698188,3698188,11247436,383317,357736,108424,6270030,416600,
14957520,3709972,3709972,11247548,383317,357736,108424,6270030,416600,
14928616,3681484,3681484,11247132,383317,357736,108008,6270030,416600,
